runid,dim,c0,c1,c2,c3,c4,c5,c6
13AQ12,x,2.273418e-06,-6.559511e-11,9.418034e-09,-2.908493e-10,1.479836e-06,-7.476129e-10,-5.713051e-10
13AQ12,y,-1.366442e-06,-5.214226e-10,-3.451681e-08,-7.045706e-10,-2.245853e-06,-2.882516e-10,-1.337094e-10
