runid,dim,c0,c1,c2,c3,c4,c5,c6
16BQ03,x,2.254417e-06,-6.826718e-11,-2.539724e-08,-2.791974e-10,1.461658e-06,-7.226374e-10,-5.540920e-10
16BQ03,y,-1.303330e-06,-4.996645e-10,2.034333e-08,-6.959266e-10,-2.246616e-06,-3.043021e-10,-1.356259e-10
