runid,dim,c0,c1,c2,c3,c4,c5,c6
18AQ05,x,9.046644e-06,2.512375e-09,6.198114e-06,4.712692e-10,2.575175e-06,-2.042101e-09,-1.653385e-09
18AQ05,y,4.334328e-07,7.987232e-10,6.403288e-06,4.773430e-10,5.063843e-06,-1.021693e-09,-2.939988e-09
