runid,dim,c0,c1,c2,c3,c4,c5,c6
19BQ08,x,8.654508e-06,2.336582e-09,5.774700e-06,3.522009e-10,2.777619e-06,-1.937963e-09,-1.697191e-09
19BQ08,y,4.942903e-07,8.077802e-10,6.275960e-06,4.532622e-10,4.729986e-06,-1.066799e-09,-2.802773e-09
