runid,dim,c0,c1,c2,c3,c4,c5,c6
19BQ08,x,8.747604e-06,2.446108e-09,6.278012e-06,7.382336e-10,2.545138e-06,-1.955358e-09,-1.450482e-09
19BQ08,y,3.824141e-07,6.357400e-10,6.647648e-06,3.423001e-10,4.739714e-06,-1.473173e-09,-2.887123e-09
