runid,dim,c0,c1,c2,c3,c4,c5,c6
11BQ05,x,2.237872e-06,-8.487872e-11,-8.160977e-08,-2.991279e-10,1.341557e-06,-7.290412e-10,-5.174147e-10
11BQ05,y,-1.294506e-06,-4.897014e-10,4.744214e-08,-6.868417e-10,-2.237557e-06,-2.996027e-10,-1.450711e-10
