gid,xmeas,ymeas,xcalc,ycalc,rdist,xnudge,ynudge,xerror,yerror,rerror,scaled_xerror,scaled_yerror,scaled_rerror,qq,rr_hi_mask,inner_mask,masked
2048156241448541568,1718.3349670784914,22.421666666908237,1718.3460551059864,22.34387485666241,366.0552290985542,-0.7448967542133089,0.2109752287940545,0.011088027494906783,-0.07779181024582726,0.07857805097513303,0.011161464346913813,-0.07830703133984114,0.07909847940147959,NE,False,False,False
2048155382455083136,1119.824236366418,19.77607307854583,1119.9076224208566,19.75410475515112,953.7734178102498,-2.567942997011482,0.26282916382362476,0.08338605443850611,-0.021968323394712996,0.08623132439894564,0.08393832663859432,-0.022113821276524816,0.08680244103904818,NE,False,False,False
2047410776887212288,67.83592274351145,26.91711738322978,67.97437071132344,26.706324681303897,1995.1656122797308,-10.85221851096854,0.5651494917003168,0.13844796781199875,-0.2107927019258824,0.2521931858248477,0.13936491926504613,-0.21218879807216304,0.25386348053444396,NE,False,False,False
2048155382455091584,1040.1822754221816,24.706215308449575,1040.248885710495,24.791611296215805,1033.1721106517616,-2.9305420446646924,0.2910857933447348,0.0666102883133135,0.08539598776622981,0.10830237871696458,0.06705145333452737,0.08596157190808583,0.10901967363362135,NE,False,False,False
2048156142681783936,1178.671179589301,30.17337861759976,1178.7157703167459,30.119764226616127,896.7130745330815,-2.325474737216094,0.2807003506419199,0.04459072744498371,-0.05361439098363263,0.06973403684441803,0.044886055234689075,-0.05396948318537191,0.07019589069046492,NE,False,False,False
2048154832699269376,1898.9131776876786,25.653703415105504,1898.908186721139,25.59611602876933,200.52010868083372,-0.3452758537021309,0.2067366103715178,-0.004990966539708097,-0.05758738633617355,0.057803259527748035,-0.005024022091862612,-0.05796879198923347,0.05818609492542477,NE,False,False,False
2048156069649854464,1502.2737723962155,30.00761488306038,1502.3126370349903,29.980799545845258,577.7733249770247,-1.268750925461145,0.23993627572942106,0.03886463877483948,-0.026815337215122526,0.04721781927471335,0.0391220422424378,-0.026992937239246756,0.04753054649402847,NE,False,False,False
2048155622973253376,549.0976790477139,29.57692735124914,549.0492494764262,29.52980206246849,1519.917119091182,-6.077301855899935,0.42777849277598845,-0.048429571287670115,-0.04712528878064859,0.06757378350933922,-0.0487503240330119,-0.04743740316344235,0.06802132983274164,NE,False,False,False
2048155691692739072,843.8992343934839,45.21460216176518,843.9511524113195,45.18296633667269,1229.455250359898,-3.994213042122644,0.3996459913848408,0.051918017835646424,-0.031635825092486414,0.06079725327072674,0.05226187482860988,-0.0318453515755786,0.061199918117375726,NE,False,False,False
2048155691692734848,878.4514816479144,27.977136332130662,878.4259747309407,27.852880484483137,1193.7197423103898,-3.785639670529946,0.3347257190748046,-0.025506916973768057,-0.12425584764752529,0.1268468308161923,-0.025675851230814103,-0.12507880360600312,0.12768694705386294,NE,False,False,False
2048155519894039424,723.0943725568628,30.079773403797432,723.1773719178852,30.064337563533755,1347.623852692201,-4.769796365758328,0.38100109548525896,0.08299936102241645,-0.015435840263677392,0.08442250348559434,0.08354907212250898,-0.015538073011347664,0.08498164016679237,NE,False,False,False
2048156108307111552,1277.4158681932786,28.470058490532132,1277.420668785778,28.48626530751021,798.9584153005213,-1.9553192715241292,0.2613420012491457,0.004800592499350387,0.016206816978076688,0.01690285789166122,0.0048323871897119315,0.016314155963344425,0.017014806809000756,NE,False,False,False
2048156310168021120,1806.2081989976693,31.51854253782698,1806.0042257604487,31.498496598384335,286.25799795866413,-0.55023522540673,0.22632360830827128,-0.20397323722067995,-0.020045939442645988,0.20495590059918256,-0.20532416753195945,-0.020178705228884136,0.2063133391649855,NE,False,False,False
2048156280120809984,1644.0561505936023,43.02309237342932,1644.059079513903,42.96342457814286,442.97175708355263,-0.9165149589599708,0.25868001415829966,0.0029289203007465403,-0.05966779528645816,0.05973963816826148,0.002948318763346413,-0.06006297964671071,0.06013529834940112,NE,False,False,False
2048156241448544256,1690.2972973139415,30.62517255454127,1690.2623635900336,30.64909822525607,395.27265972956025,-0.8089496759344569,0.22986228965570177,-0.03493372390789773,0.023925670714799452,0.042341501924544875,-0.035165092626441866,0.024084132257238697,0.04262193292203442,NE,False,False,False
2048155386767526528,1067.6605204503212,48.14809271556411,1067.7266859206024,48.104231063835215,1008.5817853435934,-2.806415004456413,0.3515813028844121,0.06616547028124842,-0.043861651728896334,0.07938333546737478,0.06660368923870064,-0.04415215079451269,0.0799090973543488,NE,False,False,False
2048155558566125568,452.55774078633203,39.2608644979955,452.55100384629554,39.18569579650077,1616.0308218333944,-6.901273422936713,0.4979852858218348,-0.006736940036489614,-0.0751687014947322,0.07546999433854101,-0.006781559304314047,-0.07566654953936999,0.07596983786866905,NE,False,False,False
2048156069663769216,1518.6976661577562,36.13971994864812,1518.6518972779631,36.112541927246255,562.9702232325454,-1.22610341642329,0.2523306250826967,-0.04576887979305866,-0.027178021401866204,0.05323002164973964,-0.046072010575646846,-0.027358023511028503,0.053582568144056916,NE,False,False,False
2048156108304540288,1249.7260645342883,35.06882724255151,1249.8132003965343,35.047495474152015,827.0951467380635,-2.0549778803591137,0.2818447920450525,0.08713586224598657,-0.02133176839949158,0.08970898969669147,0.08771296970925746,-0.021473050329007114,0.09030313917937288,NE,False,False,False
2048155382455091712,1051.3816725207273,38.44528766673544,1051.4109784129332,38.50517540206438,1023.5720898242445,-2.8803910411407,0.3279660661501157,0.029305892205911732,0.059887735328942426,0.0666736541732488,0.029499987365744995,0.06028437636887563,0.0671152388713872,NE,False,False,False
2048156280120807168,1619.2002927367141,55.158236053847,1619.182988131759,55.12832743220238,470.1777523235601,-0.9762698330295365,0.28665276221550234,-0.017304604955143077,-0.029908621644615607,0.034553943354331235,-0.017419214673933432,-0.03010670872750378,0.03478279675729555,NE,False,False,False
2047410776887210496,35.70543836807553,52.30139633122071,35.88149518791283,52.020644355848844,2028.2729090917303,-11.23947789413554,0.715872820398362,0.17605681983730648,-0.2807519753718637,0.3313875004981771,0.17722285758650574,-0.2826114171233867,0.33358230519560805,NE,False,False,True
2048155691709269760,875.6163491316149,42.641203532435675,875.685018492981,42.57940407518832,1197.8097044477577,-3.8052461131680237,0.38255792376063036,0.06866936136611912,-0.06179945724735347,0.09238319168819685,0.0691241637852489,-0.062208759767398036,0.09299505261468352,NE,False,False,False
2048156280103457024,1617.6043668573886,47.53887216900973,1617.6694356530606,47.353319548231866,469.5072867423295,-0.9793730923968696,0.2698181933964853,0.06506879567200485,-0.1855526207778624,0.1966309315640302,0.0654997512698545,-0.1867815499411279,0.19793323322479947,NE,False,False,False
2048156104009596672,1351.607997644228,53.1812589971641,1351.6075356961717,53.13945858921676,729.7286604666667,-1.710471054649408,0.31077579081654433,-0.0004619480562269018,-0.041800407947341967,0.04180296042831012,-0.00046500757344542003,-0.04207725523814031,0.042079824624384636,NE,False,False,False
2048155764706983808,951.6528723619617,48.48131595574373,951.7747223769113,47.947948804384865,1123.1339027227418,-3.3824349557408224,0.37938311423515486,0.1218500149495867,-0.5333671513588669,0.5471087134125054,0.12265703689456452,-0.5368996826930239,0.5507322561604907,NE,False,True,True
2048155622973262208,601.7406897623681,54.08738321059383,601.7628177111819,54.034356188721944,1469.726568936341,-5.665820692714916,0.5075985609389865,0.022127948813817966,-0.05302702187188402,0.057458777983074215,0.022274503906958378,-0.05337822388318566,0.0578393318532,NE,False,False,False
2048156069649858432,1564.6527267767387,51.959124368781666,1564.5017599150008,51.98658980368813,521.9552004456428,-1.109942268492374,0.28385702005329366,-0.15096686173797025,0.02746543490646758,0.15344491994723328,-0.15196672678055873,0.027647340577197695,0.15446119735839337,NE,False,False,False
2048155554253786112,402.2717017057398,60.58100201038912,402.2773131793608,60.49328365338235,1667.3302132129272,-7.364347408264481,0.6094107033452011,0.0056114736210020055,-0.08771835700677144,0.08789766090270326,0.005648638838894563,-0.08829932237728168,0.08847981381659539,NE,False,False,False
2047404965776295040,255.41935963203647,63.11515684602388,255.45869103430005,63.03371365018944,1812.443917431731,-8.802627551589415,0.6818487736464708,0.03933140226357068,-0.0814431958344386,0.0904430945498081,0.03959189714136437,-0.08198260033377093,0.09104210606493675,NE,False,False,False
2048155554253786240,456.8212750517289,65.11947440723785,456.8646637323518,65.03491241957985,1613.8186299783847,-6.8726118523537805,0.6072821867384505,0.043388680622911124,-0.08456198765799172,0.0950437129055222,0.04367604716480946,-0.08512204815350481,0.09567319466700301,NE,False,False,False
2048156177042193920,1444.5095683989043,72.92965966880017,1444.4989978764756,72.90070357328341,643.139782696248,-1.4327897174885458,0.34407642631574625,-0.010570522428679396,-0.028956095516761593,0.030825174970971942,-0.01064053180515222,-0.02914787394643654,0.031029332456464644,NE,False,False,False
2048155730364871552,820.1611382293632,63.961944311842714,819.6578665423308,64.00911099190776,1255.446769591658,-4.148714355136707,0.4694497868915284,-0.5032716870324521,0.04716668006504676,0.5054770881818966,-0.5066048938103851,0.04747906858547484,0.508824901499893,NE,False,True,True
2048155554253786368,485.7786236028462,65.25334676817461,485.75905462439187,65.31673205185496,1585.315797738078,-6.62044058367125,0.596837310551224,-0.019568978454344688,0.06338528368034702,0.0663373130672676,-0.01969858529156985,0.06380508924984037,0.06677667015260155,NE,False,False,False
2048156314480566400,1739.9840193455982,114.1942565437212,1740.0714054627956,114.13568931229253,381.9135424493051,-0.701283237910983,0.4059985461941816,0.0873861171974113,-0.058567231428668265,0.10519721515353384,0.08796488211831749,-0.05895512667052839,0.10589394433501634,NE,False,False,False
2048156073962355328,1478.5767083049552,71.18530087441928,1478.5272425804292,71.1347237852761,609.7664044656838,-1.3372639701885336,0.33558759071383504,-0.04946572452604414,-0.05057708914318937,0.07074531679966249,-0.04979333979333206,-0.05091206506312291,0.07121386843000375,NE,False,False,False
2048156280120806912,1597.9838647076117,91.35220571146621,1597.9582603876709,91.32478560505515,501.4865271027096,-1.030599392998021,0.36784720478404503,-0.02560431994083956,-0.027420106411057077,0.03751590909503017,-0.02577389930516742,-0.02760171186770397,0.037764379823064215,NE,False,False,False
2048155588613527552,337.28658259718384,74.5673860604456,337.25464993844344,74.37617620464101,1732.668689603674,-7.987125880341759,0.7001082745226526,-0.031932658740402076,-0.19120985580458694,0.1938579470928182,-0.032144151175389914,-0.19247625326702625,0.195141883065883,NE,False,False,False
2048155696005141504,864.0803674413761,80.84004591893877,864.1239502599199,80.79959978979949,1213.60060261151,-3.884927530050499,0.5098289812926463,0.04358281854376855,-0.04044612913928347,0.059458821335195096,0.043871470875927555,-0.040714006938217785,0.05985262164502576,NE,False,False,False
2048156138369344512,1249.410150455908,87.03450302347983,1249.4299513961064,86.98244792987211,836.0761230344161,-2.066389335660979,0.41385658750602733,0.019800940198365424,-0.05205509360771998,0.05569389556538251,0.01993208333591765,-0.052399858463979425,0.05606276048461262,NE,False,False,False
2048156138369341696,1136.3950358197933,74.79131994466171,1136.4851400314387,74.82508261175911,944.6139104981128,-2.508634310808516,0.40909983008330586,0.09010421164543914,0.03376266709740605,0.09622206943199858,0.09070097871323869,0.0339862798173541,0.09685935553865134,NE,False,False,False
2048155592925857920,366.8305222097717,88.5474269163721,366.8558744547761,88.46094994680283,1704.7633332266978,-7.708928422820553,0.7511618515066786,0.02535224500439881,-0.08647696956927575,0.09011660553221315,0.025520154857191765,-0.0870497131360817,0.09071345468567032,NE,False,False,False
2048154837011840640,1926.5181432109002,88.17912389280355,1926.5821829266918,88.10187758885093,219.5653684341175,-0.2930572424613302,0.33560934918949287,0.06403971579152312,-0.07724630395262011,0.1003398060243273,0.06446385571481558,-0.07775791211683727,0.10100436421457416,NE,False,False,False
2048155588613530368,315.6513293890132,83.2200365226012,315.6752021522757,83.15286135171829,1754.7259748939484,-8.202883915195553,0.7511903803249259,0.02387276326248866,-0.06717517088291913,0.07129104017291524,0.02403087439483493,-0.06762007716448652,0.07176320617079092,NE,False,False,False
2048156172729082112,1359.9965160593247,84.23153733744377,1360.0157091539825,84.11393486289896,727.7008916870795,-1.688819660175252,0.38401345548801136,0.019193094657794063,-0.11760247454481032,0.11915836899524013,0.019320211987958403,-0.11838136470564145,0.119947563963716,NE,False,False,False
2048157787636786560,2029.9673305962228,82.65185075674094,2030.1004729961935,82.52167220363242,165.03358862225946,-0.07999252447133903,0.31098809167963093,0.1331423999706658,-0.13017855310852156,0.18620782572001884,0.134024212243137,-0.13104073559711218,0.187441094355602,NE,False,False,False
2048155760412221568,1043.1399180589606,82.66334258922706,1043.274310644007,82.68940206438924,1037.4764808595446,-2.930338250058868,0.45695828638857744,0.13439258504649843,0.02605947516218521,0.1368958113355148,0.13528267739010377,0.026232069054267938,0.13780248273780402,NE,False,False,False
2048156310168037376,1893.1964732419563,83.3477791472157,1893.4050700463936,83.33853301469443,239.40886403158606,-0.3634812570668888,0.3288909179240942,0.20859680443732032,-0.009246132521269601,0.20880162304939714,0.20997835698700867,-0.009307370362347626,0.21018453212837895,NE,False,False,False
2048156314480582912,1871.14546044234,95.24980151978718,1871.1844385728905,95.1895633233976,263.8531592966631,-0.41241897561392615,0.35615811134794384,0.03897813055050392,-0.060238196389576615,0.07174911125220526,0.039236285682790785,-0.060637158559851155,0.07222431108978543,NE,False,False,False
2048156314463320064,1808.702843181025,85.49132501716934,1808.737901952668,85.47022586848166,308.44003743404306,-0.5474967750546642,0.340087587314444,0.03505877164297999,-0.021099148687682145,0.040918107782002056,0.035290968562213504,-0.02123888995909975,0.04118911153149446,NE,False,False,False
2048155622973270784,570.294330961653,91.58507923252309,570.2514093524996,91.4955436091455,1504.570725671683,-5.929323619839541,0.6680310479703202,-0.04292160915338172,-0.0895356233775857,0.09929195529310787,-0.043205882245304375,-0.09012862464190952,0.09994957348802108,NE,False,False,False
2048155730364873344,809.7831990309261,102.13474034239965,809.8117571675973,102.10446335718726,1269.951845496446,-4.224463336646217,0.6018643914649912,0.0285581366712222,-0.030276985212395857,0.0416204637610376,0.028747279389102768,-0.03047751199529598,0.04189611926776206,NE,False,False,False
2048154836994650496,1935.7629603529083,92.12190334617709,1935.9110033217548,92.0442813482475,216.61895431702396,-0.27374705326253745,0.34306929220970467,0.14804296884653922,-0.07762199792959734,0.1671582938040461,0.14902346872344327,-0.0781360943436858,0.16826539593645642,NE,False,False,False
2048156275808297344,1573.385751688868,84.97140858984126,1573.5122114735932,85.0021126997633,522.5235699794214,-1.0903917346084575,0.35622563457695416,0.1264597847252844,0.03070410992204131,0.13013385231702806,0.12729733752716713,0.030907465584478863,0.13099573874886639,NE,False,False,False
2048155764724650880,1060.161397417999,104.41576530979172,1060.1919325931267,104.37178712410312,1024.4453328157135,-2.857244474180743,0.5142868110987835,0.030535175127624825,-0.04397818568860146,0.05353949697686585,0.03073741192203088,-0.044269456567523346,0.053894093149884637,NE,False,False,False
2048156104009610240,1285.7753517873716,103.41367957078604,1285.5523268755333,103.22538764119656,804.2913864599333,-1.9409109465138914,0.44671925442256627,-0.22302491183836537,-0.18829192958948227,0.2918800473637093,-0.2245020228440946,-0.18953900140398963,0.2938131911849976,NE,False,False,False
2048155592925855872,336.8999432688556,102.82331959348099,336.9277830477113,102.73832446825904,1735.6696987115347,-8.004227771895716,0.8323686399406128,0.027839778855650366,-0.08499512522195118,0.08943838436726527,0.02802416383491471,-0.08555805442059455,0.09003074161020534,NE,False,False,False
2048156177041559680,1396.950977885051,106.89381446608918,1396.9309615569464,106.8600010408885,697.5030726993857,-1.5784602183750782,0.43180805415213513,-0.020016328104702552,-0.03381342520067676,0.03929377959164615,-0.020148897772790445,-0.03403737409541512,0.03955402529161345,NE,False,False,False
2047410841291561984,184.21854522902493,97.97497659691132,184.28829140520838,97.92023878443118,1885.536753443643,-9.573192758851107,0.8905557980020775,0.06974617618345746,-0.0547378124801412,0.08866091138334295,0.07020811042927293,-0.05510034518815795,0.08924811936339691,NE,False,False,False
2048156314480576128,1812.3177118313013,105.99878027568818,1812.339092348117,105.93776747871678,316.7486942578168,-0.5409897326478449,0.3834785001531504,0.02138051681572506,-0.061012796971397165,0.06465050574883721,0.021522121609720335,-0.061416889380419566,0.06507869098061426,NE,False,False,False
2048156310168038528,1789.9559382284388,95.8166961925176,1790.0179880467988,95.73696416525453,329.713490727858,-0.5892566622163945,0.36317526959377877,0.062049818360037534,-0.07973202726306283,0.10103156006907667,0.06246077904083151,-0.08026009856240149,0.10170069979913599,NE,False,False,False
2048156104009608192,1330.3974281496305,94.35010156728404,1330.4103417372294,94.31274523548535,758.7361095088918,-1.7865502576508776,0.41459619727343117,0.012913587598859522,-0.03735633179869069,0.039525387665743233,0.012999115274707448,-0.037603745634116885,0.03978716732365471,NE,False,False,False
2048156142664266624,1199.4022161134915,94.3176177133436,1199.4531731101347,94.30038052518199,886.3274260264325,-2.257291065406086,0.44512200459311124,0.050956996643208186,-0.01723718816160158,0.053793458362652126,0.051294488719497586,-0.017351351373825066,0.05414973654130374,NE,False,False,False
2048156177024121344,1397.9335572911596,98.9480325165473,1397.98645179615,98.76063057680989,694.3982121312063,-1.5737471989407548,0.4122626244598486,0.05289450499049053,-0.1874019397374127,0.19472369058626096,0.05324482933237696,-0.1886431170812323,0.19601336044453058,NE,False,False,False
2048155726052487296,784.5371007202227,99.85995391705492,784.5827121981167,99.77704984918981,1294.4549401827803,-4.384339561135963,0.6044640949911908,0.04561147789399911,-0.0829040678651154,0.0946228903820763,0.0459135661918016,-0.08345314783135717,0.09524958500387967,NE,False,False,False
2048154832699290368,1946.3185749992856,102.64278923762319,1946.1982608606468,102.60218407358181,218.93819624419024,-0.2532510105254375,0.3648576419930811,-0.12031413863883245,-0.040605164041380704,0.12698138171886314,-0.12111098835783178,-0.04087409514060442,0.12782238909742707,NE,False,False,False
2048155760412228096,1045.872243887245,109.42556683073866,1045.9010100207458,109.41394560043094,1039.3346704951448,-2.9264789126538004,0.5337976560525518,0.028766133500766955,-0.011621230307724773,0.031024884052146394,0.028956653797517724,-0.011698198602639267,0.031230364226119568,NE,False,False,False
2048156138369350272,1116.6848617746655,108.27363138461943,1116.7860881163801,108.26822721633286,969.7867216376388,-2.602814772213609,0.5068936438952868,0.10122634171466416,-0.005404168286574418,0.10137049517390932,0.10189677149842215,-0.005439960505421689,0.1020418796970254,NE,False,False,False
2048155622973277056,533.2483989534278,110.7788700941866,533.2092806061783,110.72670848123059,1543.2852398691214,-6.240270218395543,0.7641561186397934,-0.03911834724954133,-0.05216161295601296,0.06520029875474956,-0.03937743104772309,-0.05250708329804253,0.06563212530754861,NE,False,False,False
2047410845606706304,212.5062277602892,117.12037098767014,212.55744794133375,117.01386094879174,1859.5665587289254,-9.280096191295828,0.9717484543762583,0.05122018104455606,-0.1065100388783975,0.11818585079490203,0.05155941621121399,-0.1072154629915654,0.11896860470114343,NE,False,False,False
2048155588613537280,372.69970320915434,114.58781362199737,372.72319448756707,114.51186883460142,1701.6851687155424,-7.6668736718079336,0.8672312629705617,0.023491278412734573,-0.07594478739595445,0.0794949740177411,0.02364686294181735,-0.07644777551672381,0.08002147529535113,NE,False,False,False
2048157787636792320,2001.148867206366,115.37108623261865,2001.2209111607099,115.29853308125308,204.83791080502291,-0.1407362742153633,0.3874717241407711,0.07204395434382604,-0.07255315136556817,0.1022462279527726,0.07252110694969567,-0.07303367642215956,0.10292341252089295,NE,False,False,False
2048156275808306304,1536.3002898891457,118.4641300024129,1536.2704349335381,118.42846166835025,568.5434055518741,-1.1892462674890476,0.4357768519709372,-0.02985495560756135,-0.03566833406264891,0.04651395950823988,-0.030052687256191916,-0.03590456816029155,0.046822025010624026,NE,False,False,False
2048156310168043648,1846.2637898100745,119.99392939704401,1846.2689253698707,119.85679401785106,298.76423262540186,-0.4681769907959724,0.4108648686419132,0.005135559796144662,-0.13713537919295504,0.1372315058607729,0.0051695730004676105,-0.13804363727144078,0.13814040059351312,NE,False,False,False
2048156177041563904,1402.3938007681463,136.3872601317787,1402.355019582488,136.3558725699651,700.6803525184099,-1.568061172626666,0.5015830090757031,-0.03878118565830846,-0.03138756181360236,0.0498914762025228,-0.039038036409549344,-0.03159544403005843,0.05022191125564473,NE,False,False,False
2048155726052493056,833.2536845289626,119.60793148431736,833.2853705733753,119.54920432675772,1249.471754548929,-4.0862533366607865,0.6507912758831785,0.031686044412708725,-0.05872715755964464,0.06672993665184672,0.03189590350218998,-0.059116112004471026,0.06717189411313469,NE,False,False,False
2048155622973277184,543.8076399273918,119.0757492529573,543.818567540613,119.01828386238284,1533.8707365024957,-6.15719483079266,0.7926430287459086,0.010927613221156207,-0.05746539057444977,0.05849516086468391,0.010999987637190145,-0.05784598824027271,0.0588825787777005,NE,False,False,False
2048157787636797056,1956.075255361995,129.55567963543675,1956.1546952623094,129.49088997688625,236.4797839924682,-0.23498343454266454,0.4226915604208083,0.07943990031435533,-0.06478965855049523,0.10251047564539183,0.07996603683462625,-0.06521876540189367,0.1031894103461399,NE,False,False,False
2048155760412231680,920.5586699365077,128.71661251802016,920.5987189894408,128.64263011842837,1165.3965696946314,-3.580134647133303,0.6417422471508802,0.04004905293311367,-0.07398239959178454,0.08412682146734074,0.040314300866041486,-0.07447239066841585,0.08468399982397422,NE,False,False,False
2048156310168051200,1839.4533577518391,142.28466826920905,1839.501429603616,142.096016170564,318.710309485389,-0.48445133171000004,0.45921493831602006,0.04807185177696738,-0.1886520986450364,0.19468055181872498,0.04839023531869928,-0.1899015558866761,0.19596993596564616,NE,False,False,False
2048155730364868480,764.9573966236173,143.31605900607764,764.9612756162517,143.30401090094057,1320.2826786179023,-4.53336239587245,0.7666735793136431,0.0038789926343270054,-0.012048105137068887,0.012657149017493192,0.003904683498473427,-0.01212790065654451,0.012740978281052967,NE,False,False,False
2048155760412236160,1077.4561160948565,140.41287595325736,1077.4858835653342,140.37397568615214,1014.5778452726573,-2.7901137782211736,0.612019135016904,0.029767470477736424,-0.038900267105219655,0.04898298765388187,0.029964622705677898,-0.039157906541968185,0.04930740571803735,NE,False,False,False
2048156142664308864,1254.1204676446641,135.57396278074694,1254.1037748725166,135.48703596613902,842.3876099978701,-2.062040029013853,0.5377408452829198,-0.01669277214750764,-0.08692681460792073,0.08851508199085864,-0.016803329650936154,-0.08750253753273642,0.08910132413172082,NE,False,False,False
