FILENAME,GMATCHES,GRADELTA,GRASIGMA,GDEDELTA,GDESIGMA
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0004_0000_2_clean.fits.pcat[CATALOG],87,3.12384152607592E-05,3.50172875423047E-05,-3.1300206384088E-05,2.74540420424439E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0005_0000_2_clean.fits.pcat[CATALOG],83,6.05346258453209E-06,3.75674271124978E-05,-2.9078525194847E-05,3.92788011267432E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0006_0000_2_clean.fits.pcat[CATALOG],90,-1.0524438266656E-05,3.77984734593969E-05,-6.6565194762446E-05,2.80369709591731E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0007_0000_2_clean.fits.pcat[CATALOG],85,3.50471493675286E-05,3.44139577276685E-05,7.21846162221595E-06,3.11690478960296E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0008_0000_2_clean.fits.pcat[CATALOG],90,5.41436253627125E-05,3.63519205281401E-05,-6.7561011723782E-05,3.49324025872023E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46438912/SPITZER_I2_46438912_0009_0000_2_clean.fits.pcat[CATALOG],90,5.62204722314163E-05,3.49345973041607E-05,-5.2586075229399E-05,3.43098765038751E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0001_0000_2_clean.fits.pcat[CATALOG],86,2.15406033419185E-05,3.07861061384627E-05,-3.6609268224907E-05,2.94809307657367E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0002_0000_2_clean.fits.pcat[CATALOG],84,-2.2779746728929E-05,3.86135608051454E-05,-3.6521154701318E-05,3.93029699382080E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0003_0000_2_clean.fits.pcat[CATALOG],82,5.88472345270929E-05,4.17911583019708E-05,-2.6339986256118E-05,3.40019252125156E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0004_0000_2_clean.fits.pcat[CATALOG],72,2.96034378095555E-05,3.62558022293102E-05,-1.6961378184632E-05,3.29445469963785E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0005_0000_2_clean.fits.pcat[CATALOG],71,4.62199876096747E-05,2.84252142480382E-05,-3.3799796028688E-05,3.11118430127231E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0006_0000_2_clean.fits.pcat[CATALOG],80,7.80862595490816E-05,3.92360692339300E-05,-3.3529846657387E-05,2.92593379760815E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0007_0000_2_clean.fits.pcat[CATALOG],79,2.11490669812519E-05,2.56881418118818E-05,-2.2299192394825E-05,3.11453425686531E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0008_0000_2_clean.fits.pcat[CATALOG],76,2.86983990918088E-05,3.67177546243395E-05,-3.5074758649500E-05,3.16080280011785E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46439168/SPITZER_I2_46439168_0009_0000_2_clean.fits.pcat[CATALOG],87,-9.0891387571900E-07,4.23355737476349E-05,-4.2286363012067E-05,2.85806431258103E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0001_0000_2_clean.fits.pcat[CATALOG],77,5.37932613724478E-05,2.69510560433864E-05,-2.7348588432118E-05,3.11032338362925E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0002_0000_2_clean.fits.pcat[CATALOG],79,5.60453190701082E-05,3.05420007762650E-05,-3.3107884373606E-05,3.62327632907987E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0003_0000_2_clean.fits.pcat[CATALOG],83,1.40778234936078E-06,4.22790866274253E-05,2.21063228167395E-07,3.00647306945517E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0004_0000_2_clean.fits.pcat[CATALOG],86,-3.4699860236742E-05,4.08241936306956E-05,-9.3155934344224E-06,2.92482315891502E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0005_0000_2_clean.fits.pcat[CATALOG],83,-1.2013225386908E-05,2.57969171391716E-05,7.85231926769824E-06,2.88631796028110E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0006_0000_2_clean.fits.pcat[CATALOG],79,5.55758517180038E-05,3.09704567612360E-05,-5.9093346177263E-05,2.37865308340410E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0007_0000_2_clean.fits.pcat[CATALOG],80,-4.7211439209604E-05,3.00854011722028E-05,3.86921391992700E-06,3.32861168956221E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0008_0000_2_clean.fits.pcat[CATALOG],86,-1.1410980675918E-06,2.14803122942902E-05,-2.7085864093834E-06,4.80593193677488E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651136/SPITZER_I2_46651136_0009_0000_2_clean.fits.pcat[CATALOG],81,3.31600451204394E-05,3.18386798374576E-05,-2.7118698380235E-05,3.13264965590907E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0001_0000_2_clean.fits.pcat[CATALOG],76,-1.9480281849837E-05,3.17215822058997E-05,-1.6163797679880E-05,3.53978496263290E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0002_0000_2_clean.fits.pcat[CATALOG],83,-4.2058985798121E-05,3.18497250734619E-05,-1.4452037937928E-05,2.68937269936152E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0003_0000_2_clean.fits.pcat[CATALOG],81,4.02133597958709E-05,3.77294863488522E-05,1.66585289207432E-06,2.89976093166167E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0004_0000_2_clean.fits.pcat[CATALOG],82,4.77611910127961E-05,2.35528901305681E-05,-2.9889328738264E-05,3.37248020354617E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0005_0000_2_clean.fits.pcat[CATALOG],85,2.78842790635280E-05,3.55916272784436E-05,-1.2254286179569E-05,3.64146311254908E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0006_0000_2_clean.fits.pcat[CATALOG],86,4.03646325537465E-05,3.27310385578588E-05,-4.4768859179811E-06,4.16321005064210E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0007_0000_2_clean.fits.pcat[CATALOG],86,-3.1698113303946E-05,3.59594127368924E-05,-1.6306883440009E-05,2.98075623593671E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0008_0000_2_clean.fits.pcat[CATALOG],85,2.80126795360047E-05,3.47454418119973E-05,-8.9200326343075E-06,3.53324144051345E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46651648/SPITZER_I2_46651648_0009_0000_2_clean.fits.pcat[CATALOG],88,-2.4055205017248E-05,3.33027552716716E-05,-1.7020740926909E-05,3.84096980077166E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0001_0000_2_clean.fits.pcat[CATALOG],83,-2.3209925075207E-06,3.37286722155289E-05,-8.5438425401207E-06,2.88517424694068E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0002_0000_2_clean.fits.pcat[CATALOG],82,-1.0491748980712E-06,3.19698787594220E-05,-1.6795488750886E-06,3.22153204725280E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0003_0000_2_clean.fits.pcat[CATALOG],79,4.62417354469835E-05,3.84311185110977E-05,-1.9963586517235E-05,3.04518192127784E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0004_0000_2_clean.fits.pcat[CATALOG],90,6.92838781333193E-05,3.25548297408474E-05,-2.3801089842123E-05,3.42001043269963E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0005_0000_2_clean.fits.pcat[CATALOG],79,-9.8442952776167E-06,3.73309311729056E-05,-7.0720350464625E-07,2.81109705995632E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0006_0000_2_clean.fits.pcat[CATALOG],82,7.03607639138681E-05,2.94995764785618E-05,-5.9015510540660E-06,2.96232017966135E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0007_0000_2_clean.fits.pcat[CATALOG],76,-4.2626031415693E-06,3.85384130216483E-05,-3.1661632784008E-05,2.85063369209435E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0008_0000_2_clean.fits.pcat[CATALOG],78,2.02321594713339E-05,4.10193463843007E-05,-1.3236964933938E-05,3.15271675924499E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46652160/SPITZER_I2_46652160_0009_0000_2_clean.fits.pcat[CATALOG],87,2.25989506361656E-05,3.31429516345724E-05,-2.0316494609318E-05,3.53188511588735E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0001_0000_2_clean.fits.pcat[CATALOG],78,1.88784537158426E-06,3.65771176447058E-05,-2.0215446431492E-05,3.13330995549095E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0002_0000_2_clean.fits.pcat[CATALOG],79,1.58581439109184E-05,3.23325905812117E-05,-2.5215084409779E-05,3.2459473310526E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0003_0000_2_clean.fits.pcat[CATALOG],83,5.36050089294803E-06,3.30823650260553E-05,-6.5279121166383E-06,3.90169848621905E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0004_0000_2_clean.fits.pcat[CATALOG],77,4.34074978556964E-05,2.63955335135373E-05,-9.7993387093708E-06,2.45592658826879E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0005_0000_2_clean.fits.pcat[CATALOG],79,-1.7724580686717E-05,2.53844804124205E-05,-2.0750166960681E-05,3.32244701902191E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0006_0000_2_clean.fits.pcat[CATALOG],84,2.90337514741168E-05,3.76875664293694E-05,-1.2060376333167E-05,3.67785151512367E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0007_0000_2_clean.fits.pcat[CATALOG],87,-1.0525210825562E-05,3.53558749286467E-05,4.50390663786493E-06,3.76721591597410E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0008_0000_2_clean.fits.pcat[CATALOG],86,-4.5925242432076E-05,3.14312923178083E-05,-1.3843911588651E-05,2.58202707267474E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655232/SPITZER_I2_46655232_0009_0000_2_clean.fits.pcat[CATALOG],85,-2.8921161856487E-06,3.40603873430021E-05,-9.4044552945149E-06,2.32465615823002E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0001_0000_2_clean.fits.pcat[CATALOG],84,2.63569854155321E-05,3.07663749886165E-05,-3.0556230443679E-05,3.82373648421400E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0002_0000_2_clean.fits.pcat[CATALOG],90,4.84409162311294E-05,3.59949886089921E-05,-2.6359823189991E-05,3.67288237276210E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0003_0000_2_clean.fits.pcat[CATALOG],88,3.03080014987244E-05,4.06887192833659E-05,-4.6674716246641E-05,3.17483306986903E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0004_0000_2_clean.fits.pcat[CATALOG],91,2.10852653594884E-05,3.90498024974191E-05,-4.0413501004366E-05,3.76047843078046E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0005_0000_2_clean.fits.pcat[CATALOG],86,4.77030677927814E-05,3.20131594336926E-05,-5.0336058830424E-05,2.71643799598709E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0006_0000_2_clean.fits.pcat[CATALOG],86,4.53748824327249E-05,3.44219819154883E-05,-2.3066374369662E-05,3.34175277300383E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0007_0000_2_clean.fits.pcat[CATALOG],89,3.18055267030104E-05,3.96417080439366E-05,-5.1976654020791E-05,3.22625898863309E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0008_0000_2_clean.fits.pcat[CATALOG],86,2.3848890549516E-05,3.82383307156244E-05,-3.2369930517361E-05,3.71037581605048E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46655744/SPITZER_I2_46655744_0009_0000_2_clean.fits.pcat[CATALOG],88,1.83936678865848E-05,3.87617658488499E-05,-4.2994855075306E-05,3.54321947205529E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0001_0000_2_clean.fits.pcat[CATALOG],86,4.27451413713697E-05,3.53788468873482E-05,-2.8264170703451E-05,3.30186056406283E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0002_0000_2_clean.fits.pcat[CATALOG],76,1.81916023507255E-05,4.04663245604385E-05,-4.5713249363643E-07,3.12338799052065E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0003_0000_2_clean.fits.pcat[CATALOG],85,5.64437693810759E-05,3.42380152339169E-05,-2.2495021209323E-05,3.57564984948516E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0004_0000_2_clean.fits.pcat[CATALOG],82,4.56096925063320E-05,3.50797062306745E-05,-3.0138580669358E-05,3.11863917288787E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0005_0000_2_clean.fits.pcat[CATALOG],76,4.82654309337249E-05,3.64569928760095E-05,-7.5317189542900E-05,3.41282218865987E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0006_0000_2_clean.fits.pcat[CATALOG],89,7.43955523603290E-05,3.53938830007344E-05,1.24454984380406E-05,3.61025322451948E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0007_0000_2_clean.fits.pcat[CATALOG],82,-2.0719435070759E-05,3.88958215120534E-05,-3.6462254664471E-05,3.59229744732384E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0008_0000_2_clean.fits.pcat[CATALOG],81,6.11932281344707E-05,3.24944081345541E-05,-5.3300996626148E-05,2.59811129176344E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656256/SPITZER_I2_46656256_0009_0000_2_clean.fits.pcat[CATALOG],92,3.77600353260731E-05,3.92305902077814E-05,-3.5974109616532E-05,2.95498050449629E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0001_0000_2_clean.fits.pcat[CATALOG],78,2.24058172193508E-05,3.34850750597589E-05,-2.1696136736082E-05,2.23935452425145E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0002_0000_2_clean.fits.pcat[CATALOG],81,6.57491251558894E-05,3.98013208060252E-05,2.68375584511204E-06,3.54885420970314E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0003_0000_2_clean.fits.pcat[CATALOG],78,4.57054189269001E-05,3.49652052851367E-05,-2.7291683535324E-05,2.70589961042000E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0004_0000_2_clean.fits.pcat[CATALOG],84,4.26505566792911E-05,3.27738891075814E-05,-4.9735695354158E-05,3.34576171208768E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0005_0000_2_clean.fits.pcat[CATALOG],80,4.49578300276698E-06,3.43890847617345E-05,-1.5100176527838E-05,3.30946376484774E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0006_0000_2_clean.fits.pcat[CATALOG],81,5.08445027094239E-05,3.27405088195630E-05,-1.7090072876868E-05,3.18748540072202E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0007_0000_2_clean.fits.pcat[CATALOG],76,2.72056679762045E-05,3.02399377272088E-05,-3.4239224772747E-05,3.36492911757010E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0008_0000_2_clean.fits.pcat[CATALOG],83,-7.4455007847973E-06,3.61447299442304E-05,-4.3404517285239E-05,3.37204020097411E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46656768/SPITZER_I2_46656768_0009_0000_2_clean.fits.pcat[CATALOG],74,2.01921357643186E-05,3.10898792459991E-05,-3.3331497121480E-05,3.13209447104226E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0001_0000_2_clean.fits.pcat[CATALOG],83,1.82663512759972E-05,3.47229767534427E-05,-1.9954928877297E-05,2.61323824012208E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0002_0000_2_clean.fits.pcat[CATALOG],84,-2.0872955417416E-06,2.88203233499613E-05,-3.9821417413321E-05,2.78443311941496E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0003_0000_2_clean.fits.pcat[CATALOG],86,-1.7950492150475E-05,3.65872630744826E-05,-1.8267838761687E-06,3.80119451146566E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0004_0000_2_clean.fits.pcat[CATALOG],77,-4.6434276328000E-05,3.43291119260937E-05,-3.9259365998134E-05,2.80700835267907E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0005_0000_2_clean.fits.pcat[CATALOG],78,7.55651797135215E-07,3.12868999495055E-05,2.11943432582018E-05,2.16007311045498E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0006_0000_2_clean.fits.pcat[CATALOG],83,9.92798800325545E-06,3.58236312555633E-05,-6.0141941265356E-05,2.98438196155659E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0007_0000_2_clean.fits.pcat[CATALOG],75,-3.5828268607929E-05,3.63816669642738E-05,-6.1407428901816E-06,2.80131321291116E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0008_0000_2_clean.fits.pcat[CATALOG],85,2.50380335842237E-05,3.28010905821998E-05,-1.6289305015959E-05,3.36994086529301E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657280/SPITZER_I2_46657280_0009_0000_2_clean.fits.pcat[CATALOG],82,7.49489836948669E-06,3.34413817482474E-05,-2.5838423125534E-05,3.84014681188626E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657792/SPITZER_I2_46657792_0001_0000_3_clean.fits.pcat[CATALOG],84,5.50803359544715E-05,2.97288747268204E-05,-1.6578515577236E-05,3.84753531555007E-05
/home/rsiverd/ucd_project/ucd_targets/wise1828/r46657792/SPITZER_I2_46657792_0002_0000_3_clean.fits.pcat[CATALOG],80,4.99939847884434E-05,3.18232574020675E-05,2.09961210249076E-05,3.08507339517254E-05
