runid,dim,c0,c1,c2,c3,c4,c5,c6
11BQ02,x,2.326708e-06,-2.851639e-11,7.189941e-08,-2.270824e-10,1.390552e-06,-7.228253e-10,-5.294633e-10
11BQ02,y,-1.427955e-06,-5.368781e-10,-1.058137e-07,-7.079184e-10,-2.329471e-06,-2.542002e-10,-9.122824e-11
