solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist
1635721458409799680,b'Gaia DR2 2520048322643965184',2520048322643965184,187112749,2015.5,33.175917924864564,1.3977419843251213,5.525762734050392,1.2220379239389891,1.0896424533071938,1.4083784051340622,0.773685872554779,0.9038343722060879,3.6796743184669864,1.4623196997369823,3.458951245395995,0.11646612733602524,-0.2277761995792389,-0.3330175578594208,-0.003865706268697977,-0.20553486049175262,-0.04819529131054878,-0.35893410444259644,0.15335901081562042,0.05452446639537811,0.34258195757865906,94,0,93,1,1.2304795980453491,104.60447692871094,1.6086665771308961,0.29509588402543213,31,False,0.01544792577624321,1.3665483425925182,0.34139849871821243,0.0634373351931572,11,8,3.6613543033599854,0,12,False,94,100.81792685424972,1.8191209653330005,55.421234130859375,20.679521560668945,8,49.24942809344837,13.169970114787978,3.7395246028900146,21.120386123657227,10,119.59715956385861,10.735079760638598,11.140779495239258,19.567617416381836,1.6747674942016602,0,1.5527687072753906,0.44086456298828125,1.1119041442871094,,,0,,,,b'NOT_AVAILABLE',156.9854224377777,-51.89068407696747,32.8547688155755,-7.37190534460677,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2520048322643965184',,0.0068264788511627405
1635721458409799680,b'Gaia DR2 2520048322644367232',2520048322644367232,258480030,2015.5,33.17244396099536,4.90749445258051,5.519589664652904,7.254828867038276,,,,,,,,0.4337649643421173,,,,,,,,,,63,0,63,0,20.246410369873047,660.1190185546875,19.781346675025443,41.24262550607018,3,False,0.0021375995129346848,,,0.20523673295974731,8,6,44.659278869628906,0,8,False,69,100.72116786323637,3.070615934976568,32.80161666870117,20.68056297302246,0,,,,,0,,,,,,0,,,,,,0,,,,b'NOT_AVAILABLE',156.98558057375348,-51.89775895566524,32.84939479035957,-7.376559272579367,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2520048322644367232',,0.01357972370217809
1635721458409799680,b'Gaia DR2 2520048421428055680',2520048421428055680,312917077,2015.5,33.19554943251846,0.1028758032012958,5.5292518434636,0.08906427638255976,0.6999738808239485,0.11339409116357717,6.172930717468262,-1.3857178850282446,0.23272388843975328,-1.9744458950178638,0.16554227850716605,0.05842941626906395,0.044084690511226654,-0.3630548417568207,0.22380535304546356,-0.2568175494670868,0.18677334487438202,0.08266164362430573,0.21950407326221466,0.062066808342933655,0.09549090266227722,134,0,132,2,0.2107495665550232,129.71119689941406,0.0,0.0,31,False,2.1471610069274902,1.5171603778102822,0.025991383535669127,0.06770264357328415,15,10,0.2147296518087387,0,15,False,131,2441.91390388317,3.249556903640092,751.4605712890625,17.219039916992188,14,1182.3691024811944,16.506743655561547,71.62945556640625,17.669506072998047,15,1773.369393574222,11.427490333445343,155.18450927734375,16.639921188354492,1.2104188203811646,0,1.0295848846435547,0.4504661560058594,0.5791187286376953,,,0,,,,b'NOT_AVAILABLE',157.00999133817376,-51.877877399237164,32.87450972407653,-7.375177857687904,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2520048421428055680',,0.014028449899657921
1635721458409799680,b'Gaia DR2 2520048352708576768',2520048352708576768,57370365,2015.5,33.20309378779645,0.16362408264487985,5.517546924647733,0.14176728683020706,0.3605618717592462,0.18132254211687773,1.9885109663009644,2.1779359960664335,0.37443634350931665,2.1583921556438392,0.26023882973468765,0.06460019946098328,-0.0025373888202011585,-0.37803012132644653,0.2292737513780594,-0.29092153906822205,0.18382509052753448,0.0964738130569458,0.22854752838611603,0.05334268510341644,0.08923351764678955,133,0,133,0,0.8100131750106812,140.69131469726562,0.0,0.0,31,False,0.8419681191444397,1.5263156112266372,0.041746570738622035,0.06225227192044258,15,10,0.34105372428894043,0,15,False,133,1203.3210888031456,2.8594260833403307,420.8260803222656,17.987411499023438,12,577.9000196245179,37.14656802443966,15.557291984558105,18.44675636291504,14,972.705567486048,29.11560025451503,33.40839767456055,17.291967391967773,1.288604974746704,0,1.1547889709472656,0.45934486389160156,0.6954441070556641,,,0,,,,b'NOT_AVAILABLE',157.03002077072702,-51.884243280203385,32.87768122964058,-7.3887241748022365,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2520048352708576768',,0.0247594416029398
1635721458409799680,b'Gaia DR2 2520054541756995328',2520054541756995328,330009293,2015.5,33.19918672631475,0.055927449544935635,5.550600158206596,0.04417798061766226,1.9540822121022707,0.05724761806713671,34.13386154174805,9.800041296972884,0.12700811626890302,-2.010743832622966,0.0903901645650563,-0.04959345608949661,-0.007758226245641708,-0.4569736421108246,0.22211289405822754,-0.26748886704444885,0.19554224610328674,-0.017193835228681564,0.24906538426876068,0.026593539863824844,0.06770247220993042,132,0,129,3,-0.2238273322582245,119.85554504394531,0.033989046348024486,0.06389886526682846,31,False,9.359549522399902,1.4568490975164337,0.01353168386864237,-0.014598117209970951,15,9,0.12468887865543365,0,15,False,129,8380.245322947752,7.96340696515065,1052.34423828125,15.880224227905273,14,2952.088566388263,21.022638758090192,140.4242706298828,16.67606544494629,15,7946.765189791187,22.289309614285195,356.5281066894531,15.011444091796875,1.3005411624908447,0,1.664621353149414,0.7958412170410156,0.8687801361083984,,,0,,,,b'NOT_AVAILABLE',156.99774648509128,-51.857587269855316,32.885173059391434,-7.356282903414804,100001,4440.9501953125,4232.056640625,4878.283203125,0.7120000123977661,0.40959998965263367,0.9750999808311462,0.3334999978542328,0.19990000128746033,0.47609999775886536,200111,0.5704050660133362,0.47271692752838135,0.6281049847602844,0.11401580274105072,0.1068079024553299,0.12122370302677155,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2520054541756995328',,0.02728977924986874
1635721458409799680,b'Gaia DR2 2520048734961210752',2520048734961210752,1371154145,2015.5,33.183017008675485,0.5469511559908177,5.558689947998326,0.44769729212520154,1.5730567548962644,0.5685456414680792,2.766808271408081,-7.8447859963251165,1.2277081208176803,0.019219852419715293,0.8074083048924686,0.0059884521178901196,0.012677484191954136,-0.3971600830554962,0.297015905380249,-0.224176287651062,0.26174119114875793,0.17312802374362946,0.25019288063049316,0.06051512435078621,0.031133849173784256,124,0,124,0,28.914039611816406,1351.1727294921875,3.1500994058667873,63.992849470651265,31,False,0.08764002472162247,1.2987798829309554,0.12178329260271983,0.014717565849423409,14,9,1.113976001739502,0,14,False,123,1160.16410099207,8.086575225790899,143.46791076660156,18.027067184448242,13,477.41187220371694,13.267439956334854,35.98372268676758,18.654155731201172,12,1130.2695789025356,9.964826974986895,113.42591094970703,17.128965377807617,1.3857362270355225,0,1.5251903533935547,0.6270885467529297,0.898101806640625,,,0,,,,b'NOT_AVAILABLE',156.9686315633539,-51.85864245082848,32.87262498210089,-7.343260718881152,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2520048734961210752',,0.028954299686594857
1635721458409799680,b'Gaia DR2 2520047841608014976',2520047841608014976,892110653,2015.5,33.169177607650795,0.1337184984237974,5.498696048954373,0.1253094616304143,1.2235976646391318,0.16466971590116244,7.430617332458496,8.53253373593441,0.2889009482326292,-9.457701381279023,0.23638704375830566,0.03308739885687828,0.16025027632713318,-0.2010757476091385,0.16783824563026428,-0.4296882748603821,0.11994234472513199,0.07075954973697662,0.12094952911138535,0.08800824731588364,0.2058715522289276,150,0,148,2,0.8795045614242554,157.6827850341797,0.0,0.0,31,False,1.0187486410140991,1.4248239890319783,0.03512363165631222,0.04413370415568352,17,10,0.26647230982780457,0,17,False,147,1366.688035945408,2.388337856718013,572.2339477539062,17.849191665649414,14,367.7021878383225,11.427132049195349,32.17799377441406,18.937646865844727,14,1509.9271958754025,14.686562697066721,102.81011199951172,16.814529418945312,1.3738536834716797,0,2.123117446899414,1.0884552001953125,1.0346622467041016,,,0,,,,b'NOT_AVAILABLE',156.9979780743723,-51.91747229625865,32.839233068283356,-7.395148509325665,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2520047841608014976',,0.03340074814118398
1635721458409799680,b'Gaia DR2 2520049490875454976',2520049490875454976,395958659,2015.5,33.164226775502655,0.032410421599912,5.562911836946127,0.029276406555471268,3.211706088934023,0.03704521524105474,86.6969223022461,5.281248013337288,0.07202267844106133,-16.956914171901268,0.062118110208364115,0.04057439789175987,0.1637597531080246,-0.28162896633148193,0.14590919017791748,-0.34672126173973083,0.12570276856422424,-0.004077683202922344,0.12659654021263123,0.04542186111211777,0.2466362863779068,139,0,139,0,-1.3414230346679688,112.6229476928711,0.0,0.0,31,False,25.985280990600586,1.460616542863575,0.008149680245317942,0.03034977614879608,16,10,0.07779307663440704,0,16,False,137,21512.965220637252,9.634206213301551,2232.9775390625,14.85661506652832,15,7767.8300649860175,38.9564974283592,199.39755249023438,15.625638961791992,15,20139.800340653957,19.80457199166406,1016.9268188476562,14.001782417297363,1.297247052192688,0,1.623856544494629,0.7690238952636719,0.854832649230957,,,0,,,,b'NOT_AVAILABLE',156.93899072344766,-51.86434367329776,32.856291925229606,-7.333005716636519,100001,4465.634765625,4231.0,4886.5400390625,0.32100000977516174,0.10700000077486038,0.6029999852180481,0.16899999976158142,0.03889999911189079,0.2806999981403351,200111,0.5470632314682007,0.45687878131866455,0.6094216704368591,0.10722660273313522,0.10436291992664337,0.11009028553962708,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2520049490875454976',,0.03731374893828036
1635721458409799680,b'Gaia DR2 2520048185205009408',2520048185205009408,8730309,2015.5,33.144697502177614,0.94194593600794,5.520603107162196,1.0488534522970858,2.114174512636926,1.1470489032585083,1.8431423902511597,10.576248330637206,2.563359272976527,-6.5541771710516885,3.216863850571144,0.18831409513950348,0.07800284028053284,-0.337818443775177,-0.11576398462057114,-0.42149531841278076,-0.2279748022556305,-0.39375677704811096,0.14332082867622375,0.07021310180425644,0.6216705441474915,129,0,129,0,1.0663317441940308,140.83509826660156,0.0,0.0,31,False,0.022085344418883324,1.1859862663729441,0.2527134233712312,0.11348877102136612,15,9,3.301240921020508,0,15,False,129,120.11946028732936,1.3396548023890353,89.66448974609375,20.48933219909668,6,47.09886274198565,4.738367820416498,9.939891815185547,21.168861389160156,7,141.64406710662556,10.382647618345025,13.64238452911377,19.38392448425293,1.5712934732437134,0,1.7849369049072266,0.6795291900634766,1.10540771484375,,,0,,,,b'NOT_AVAILABLE',156.94600382737988,-51.91070236193614,32.82350679596058,-7.366331222966208,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2520048185205009408',,0.03772922488567139
1635721458409799680,b'Gaia DR2 2520048180910598784',2520048180910598784,1152014879,2015.5,33.14430464520919,0.7420814924902369,5.519929369675976,0.7309205709199242,2.463698871277762,0.8950180548464363,2.752680540084839,5.3579929851054615,1.800749227413371,-11.512556713692687,1.796041371439901,0.08948945999145508,0.03837739676237106,-0.28734129667282104,0.04576360061764717,-0.4441918730735779,0.004263068083673716,-0.13008269667625427,0.127383753657341,0.037386178970336914,0.3794281780719757,139,0,139,0,1.7269409894943237,163.54351806640625,1.1704315108171808,0.6253848488630198,31,False,0.03322133794426918,1.818771894339651,0.194817990452638,0.0764947235584259,16,10,1.8562965393066406,0,16,False,136,153.6487116252269,1.3766804700427022,111.60811614990234,20.222043991088867,11,41.402260476860185,6.335830290735598,6.534622669219971,21.308828353881836,14,186.29952844762502,10.591572781371925,17.58941078186035,19.08639144897461,1.4819635152816772,0,2.2224369049072266,1.0867843627929688,1.1356525421142578,,,0,,,,b'NOT_AVAILABLE',156.94600120270368,-51.91148135355487,32.82290726245763,-7.366834511369327,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2520048180910598784',,0.03827643329269991
