runid,dim,c0,c1,c2,c3,c4,c5,c6
12AQ05,x,2.341669e-06,-2.793451e-11,1.058774e-07,-2.624301e-10,1.511063e-06,-7.452568e-10,-5.832022e-10
12AQ05,y,-1.403044e-06,-5.289067e-10,-3.565447e-08,-6.948384e-10,-2.268097e-06,-2.833432e-10,-1.180088e-10
