runid,dim,c0,c1,c2,c3,c4,c5,c6
12AQ05,x,2.365067e-06,-6.347051e-12,1.583676e-07,-2.048025e-10,1.451067e-06,-7.120147e-10,-5.498203e-10
12AQ05,y,-1.487612e-06,-5.377186e-10,-1.184579e-07,-6.515160e-10,-2.359711e-06,-2.158831e-10,-6.429738e-11
