runid,dim,c0,c1,c2,c3,c4,c5,c6
15BQ09,x,2.252758e-06,-7.312865e-11,-7.746563e-08,-2.810877e-10,1.317034e-06,-7.198454e-10,-5.056958e-10
15BQ09,y,-1.249629e-06,-4.693170e-10,1.100322e-07,-6.820233e-10,-2.184317e-06,-3.081019e-10,-1.662529e-10
