runid,dim,c0,c1,c2,c3,c4,c5,c6
15BQ09,x,2.290053e-06,-4.792125e-11,-7.222974e-10,-2.404832e-10,1.369369e-06,-7.207691e-10,-5.223477e-10
15BQ09,y,-1.301369e-06,-4.821854e-10,2.298672e-09,-6.871045e-10,-2.245049e-06,-2.642524e-10,-1.325432e-10
