runid,dim,c0,c1,c2,c3,c4,c5,c6
18BQ07,x,9.310699e-06,3.054435e-09,7.549110e-06,2.721604e-09,-3.038427e-06,-1.149052e-09,2.072613e-09
18BQ07,y,-2.098563e-06,-7.488013e-10,9.642593e-06,2.272336e-10,7.458944e-06,-3.945631e-09,-4.666134e-09
