dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url
0.0104301009759772,1635721458409799680,b'Gaia DR2 3192152773949937536',3192152773949937536,243342013,2015.5,63.82489776097957,0.4307739110270771,-9.577327066137414,0.35900672678524254,0.29668083852607824,0.6903070520938335,0.4297809898853302,4.736718265514589,0.8753798050193362,2.1143516265576747,0.6452910883606782,-0.0030592065304517746,0.1423870325088501,0.11148574948310852,-0.05304897576570511,-0.15456850826740265,-0.06669668853282928,0.08622164279222488,0.25061848759651184,-0.15834374725818634,-0.24185116589069366,291,0,290,1,1.0963938236236572,311.27801513671875,0.0,0.0,31,False,0.04666196182370186,1.3606935876819501,0.1230325644829638,0.00048009250895120203,34,14,0.8099970817565918,0,36,False,306,144.06243855398608,0.9160277538660497,157.26864624023438,20.291988372802734,24,59.82694373466958,6.8926979063236855,8.679757118225098,20.90914535522461,25,148.337974900022,7.839743007854677,18.921279907226562,19.333789825439453,1.4449632167816162,0,1.5753555297851562,0.617156982421875,0.9581985473632812,,,0,,,,b'NOT_AVAILABLE',202.92899131078173,-38.943857767005554,59.74617595003633,-30.3087016260071,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3192152773949937536',
0.0191879124151917,1635721458409799680,b'Gaia DR2 3192149917795842688',3192149917795842688,1541323968,2015.5,63.8421305593162,0.20294253112386856,-9.568540374910246,0.1527983998796379,0.7262536313373174,0.28439582016209763,2.5536720752716064,22.212313456323198,0.426661904884331,-11.281057721137357,0.29182870171508524,-0.09748809039592743,0.08815537393093109,0.21114754676818848,-0.14407040178775787,-0.02940462715923786,-0.12110012769699097,0.07267797738313675,0.18015293776988983,0.025067217648029327,-0.35720089077949524,316,0,312,4,-0.12365584075450897,303.28436279296875,0.0,0.0,31,False,0.22289340198040009,1.5634254792720008,0.05252749547840952,-0.06638911366462708,36,15,0.39822298288345337,0,38,False,328,409.5162110415354,1.2950570155298173,316.2148132324219,19.15768814086914,34,183.84050039716777,9.135635491869401,20.123449325561523,19.690284729003906,33,366.9141983451669,5.975072561003468,61.40748977661133,18.350509643554688,1.34489107131958,0,1.3397750854492188,0.5325965881347656,0.8071784973144531,,,0,,,,b'NOT_AVAILABLE',202.92896122304623,-38.924727645477795,59.76751587993417,-30.30355077676235,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3192149917795842688',
0.02014781568619273,1635721458409799680,b'Gaia DR2 3192149711637393280',3192149711637393280,600527790,2015.5,63.823750984070664,0.163742081304416,-9.603370219631303,0.13485873511806637,1.0191658208643788,0.24318613469684228,4.190887928009033,-3.2441612804504727,0.32430069523661675,-13.985480494129026,0.24211862022824035,-0.029023338109254837,0.23210538923740387,0.10945456475019455,-0.0632447823882103,-0.1486322283744812,-0.08096690475940704,-0.1024291068315506,0.279596745967865,0.022796018049120903,-0.2073521465063095,305,0,303,2,0.019414832815527916,297.8073425292969,0.0,0.0,31,False,0.3192828297615051,1.4554799262485039,0.044486204607322784,-0.03375544026494026,35,15,0.2986791133880615,0,37,False,321,514.1331867524466,1.3360753930883955,384.8085021972656,18.910676956176758,31,146.8089694430587,6.561277559785214,22.375059127807617,19.934507369995117,34,556.6105089543771,6.870336684931587,81.0164794921875,17.898040771484375,1.3681658506393433,0,2.036466598510742,1.0238304138183594,1.0126361846923828,,,0,,,,b'NOT_AVAILABLE',202.95809332384187,-38.956792206965,59.738760486033826,-30.333971183808956,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3192149711637393280',
0.02226860548918809,1635721458409799680,b'Gaia DR2 3192149780357313920',3192149780357313920,1327940777,2015.5,63.81398250812606,0.3221579692907732,-9.59828589806168,0.2558587037801382,1.4020884111171559,0.46629358036768637,3.0068790912628174,27.606528874021684,0.6502043971561771,0.7474933663472912,0.4606528294051726,-0.05577816814184189,0.176381453871727,0.19938525557518005,-0.05950484424829483,-0.11193736642599106,-0.05507456138730049,0.0029776953160762787,0.2631535828113556,0.008468887768685818,-0.2582724094390869,321,0,315,6,1.0751758813858032,336.8446044921875,0.2859724012770762,0.08041517707095969,31,False,0.08168046176433563,1.5288731242781506,0.08536884385114824,-0.03611383214592934,37,15,0.6001569628715515,0,39,False,333,207.55974743371894,0.9424903068097186,220.2248077392578,19.8955078125,26,65.36850454917031,10.176684461772384,6.4233598709106445,20.81296730041504,37,258.7126145924546,6.117975819861597,42.287288665771484,18.729875564575195,1.5613871812820435,0,2.0830917358398438,0.9174594879150391,1.1656322479248047,,,0,,,,b'NOT_AVAILABLE',202.94660813090212,-38.96302608434697,59.72903233615578,-30.327034631585235,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3192149780357313920',
0.02268624018045751,1635721458409799680,b'Gaia DR2 3192149715934444800',3192149715934444800,521773169,2015.5,63.82320636919126,0.16582263700708477,-9.605903523861194,0.14267168132418462,4.360898547267575,0.2540897891415553,17.162824630737305,51.44050678861252,0.3267156706369489,-27.29796261788453,0.2500030645470233,-0.07363881170749664,0.2501971125602722,0.12496240437030792,-0.042457398027181625,-0.24084551632404327,-0.08369860798120499,-0.1830427646636963,0.27905964851379395,0.09450873732566833,-0.22529344260692596,296,0,295,1,2.802870750427246,362.101318359375,0.7836842597746998,2.8219532419700597,31,False,0.31522881984710693,1.2305560716500787,0.04437006579466778,-0.02213607169687748,34,15,0.30254867672920227,0,36,False,313,603.8572760948123,1.6122839253813284,374.5353088378906,18.73603057861328,31,94.29161990474903,8.174223970950514,11.535238265991211,20.415205001831055,35,876.2379748487756,7.826608259469989,111.95628356933594,17.405364990234375,1.6072168350219727,0,3.0098400115966797,1.6791744232177734,1.3306655883789062,,,0,,,,b'NOT_AVAILABLE',202.96067331424084,-38.958429589235536,59.737554565183025,-30.336342404295863,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3192149715934444800',
0.023242417960192708,1635721458409799680,b'Gaia DR2 3192149715934444544',3192149715934444544,452463674,2015.5,63.82899931796206,0.07292898443621756,-9.608017980085068,0.053490610676687506,2.9299845691967135,0.1070709597776349,27.364885330200195,34.76905092455435,0.139581756409112,4.058395997116596,0.0966561044560594,0.0044588432647287846,0.3225790858268738,0.16877102851867676,-0.10595154017210007,-0.035317935049533844,-0.0839269682765007,-0.01580137573182583,0.3155387341976166,-0.04587302356958389,-0.25266459584236145,316,0,313,3,3.409163236618042,399.80413818359375,0.33071442785684096,2.8187068677493827,31,False,1.8155864477157593,1.2949356330940411,0.018816182925085648,-0.04215174913406372,36,14,0.1332697868347168,0,38,False,323,2323.269328122727,2.020458973230217,1149.8720703125,17.273117065429688,35,460.48213285897555,5.741524736027695,80.20206451416016,18.693355560302734,38,2913.273561315016,8.620660894378789,337.94085693359375,16.100967407226562,1.4521586894989014,0,2.592388153076172,1.4202384948730469,1.172149658203125,,,0,,,,b'NOT_AVAILABLE',202.96645373865206,-38.95431990790465,59.74353625746093,-30.33957388006425,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3192149715934444544',
0.023394198399903234,1635721458409799680,b'Gaia DR2 3192149647215037440',3192149647215037440,392005082,2015.5,63.854223761258005,0.0648444203685078,-9.593398200645971,0.05059663616273719,0.9449565103619292,0.09409673028847836,10.042394638061523,26.899231147771438,0.1246270428373676,7.39659991168927,0.09068227796342361,0.042123910039663315,0.28266844153404236,-0.003406577045097947,-0.2022578865289688,-0.04238104075193405,-0.18449701368808746,-0.10725719481706619,0.25414732098579407,-0.13774295151233673,-0.20144934952259064,301,0,298,3,0.5433066487312317,305.66357421875,0.0,0.0,31,False,2.295057535171509,1.5146736967112555,0.016836097362536943,-0.009176570922136307,34,15,0.11760860681533813,0,37,False,308,2329.9260452781223,1.8055490744110656,1290.4251708984375,17.270009994506836,33,930.9487453213889,9.357657369137554,99.48523712158203,17.929073333740234,32,2025.4545857108305,9.300282768101821,217.78419494628906,16.49561309814453,1.2688828706741333,0,1.4334602355957031,0.6590633392333984,0.7743968963623047,,,0,,,,b'NOT_AVAILABLE',202.96438527386917,-38.92551498531022,59.775193309211936,-30.330312348195694,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3192149647215037440',
0.02420622443107521,1635721458409799680,b'Gaia DR2 3192149956451391488',3192149956451391488,977427967,2015.5,63.85245367265846,0.6236250201264985,-9.57145942394828,0.47662619063834016,2.167599949771742,0.8916797325938377,2.430917501449585,2.504019162020708,1.3096122665506602,-9.883821731421557,0.8951845009471822,-0.05190630629658699,0.11168715357780457,0.022795679047703743,-0.08861584961414337,0.0013703302247449756,-0.0778859332203865,-0.03889409825205803,0.2236586958169937,-0.08435391634702682,-0.28513118624687195,247,0,246,1,2.693983793258667,304.3358154296875,2.171609352530455,1.8300349806388054,31,False,0.02884569950401783,1.1154088758278102,0.16582855647960054,-0.026816396042704582,30,14,1.1954137086868286,0,32,False,266,116.47668030805836,0.7502342796696498,155.2537384033203,20.522768020629883,13,39.017984457335466,9.673591703000358,4.033453941345215,21.373226165771484,24,177.3854628184468,6.33714964402235,27.991363525390625,19.139625549316406,1.8579121828079224,0,2.233600616455078,0.8504581451416016,1.3831424713134766,,,0,,,,b'NOT_AVAILABLE',202.93829131404752,-38.91701727901754,59.778374303153484,-30.30847622500285,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3192149956451391488',
0.024958891269149408,1635721458409799680,b'Gaia DR2 3192149539838701824',3192149539838701824,771423516,2015.5,63.8494249574094,0.30726680596308237,-9.603162752537626,0.24319779182084056,1.4340995112369277,0.44877037218669663,3.195619821548462,8.84731516861844,0.6164480983538603,-1.7908317309536215,0.44969341639967525,-0.04416928067803383,0.19395241141319275,0.042618077248334885,-0.11443942040205002,-0.07288338989019394,-0.12023220211267471,-0.019090987741947174,0.2763735353946686,-0.0819087028503418,-0.2641720473766327,315,0,314,1,2.582632303237915,376.9908447265625,0.7232752740580134,0.7024162447452085,31,False,0.09049436450004578,1.5171262515740116,0.0865052259521917,-0.033249855041503906,36,15,0.5699018836021423,0,38,False,328,227.9312860415657,0.8904861754843293,255.96273803710938,19.793855667114258,30,89.91695702407864,9.416767291232295,9.548601150512695,20.46678352355957,33,217.6132036683129,8.23767268464421,26.41683006286621,18.917707443237305,1.3492231369018555,0,1.5490760803222656,0.6729278564453125,0.8761482238769531,,,0,,,,b'NOT_AVAILABLE',202.97275925326457,-38.934192501380146,59.76752756477377,-30.338912361466473,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3192149539838701824',
0.026542765403837737,1635721458409799680,b'Gaia DR2 3192152735294381696',3192152735294381696,660541070,2015.5,63.805392295640814,0.2118883108870558,-9.58157558628635,0.1715812370786778,0.5032435677516023,0.31799200789338916,1.582566738128662,2.7297788070988314,0.4255267521041231,-6.470350880939198,0.3099118629118812,-0.03793812915682793,0.20401370525360107,0.09981298446655273,-0.004213001113384962,-0.10489540547132492,-0.02104487270116806,-0.006188463885337114,0.3014945685863495,-0.014276224188506603,-0.24983824789524078,308,0,305,3,1.6917234659194946,342.6468811035156,0.0,0.0,31,False,0.1891748607158661,1.4666137357603162,0.05871615700129338,-0.04744184762239456,36,15,0.3937358856201172,0,38,False,319,355.28822703327864,1.0311926052010285,344.5411071777344,19.311914443969727,31,126.82548395926625,7.7232788772901655,16.42119789123535,20.093372344970703,32,348.98370216694855,7.099622684413701,49.15524673461914,18.4049072265625,1.3392202854156494,0,1.6884651184082031,0.7814579010009766,0.9070072174072266,,,0,,,,b'NOT_AVAILABLE',202.92251459745702,-38.9629000501895,59.723362170058955,-30.308950932131168,,,,,,,,,,,,,,,,,,b'http://geadata.esac.esa.int/data-server/datalink/links?ID=3192152735294381696',
