runid,dim,c0,c1,c2,c3,c4,c5,c6
16AQ14,x,3.772227e-06,5.212837e-10,1.432414e-06,-8.602991e-11,1.845980e-06,-1.002747e-09,-8.396218e-10
16AQ14,y,-1.152493e-06,-3.001737e-10,1.125351e-06,-4.681232e-10,-8.703477e-07,-3.940817e-10,-6.381212e-10
