runid,dim,c0,c1,c2,c3,c4,c5,c6
16AQ14,x,3.740257e-06,4.884317e-10,1.398480e-06,-1.331837e-10,1.865254e-06,-1.017043e-09,-8.536204e-10
16AQ14,y,-1.034681e-06,-2.487444e-10,1.322377e-06,-4.274577e-10,-7.296696e-07,-4.391388e-10,-6.986854e-10
