gid,xmeas,ymeas,xcalc,ycalc,rdist,xnudge,ynudge,xerror,yerror,rerror,scaled_xerror,scaled_yerror,scaled_rerror,mag,flux,fwhm,flags,wflag,dumbsnr,realerr,qq,rr_hi_mask,inner_mask,masked
2048064329154369152,1103.2864164407135,1815.8134195342702,1103.3841435566194,1815.807166443346,1234.0099363610402,3.9258280042296874,-1.0033787122946276,0.09772711590585459,-0.006253090924246862,0.09792696426104118,0.09785554467458474,-0.006261308467154118,0.09805565566187656,15.391142,6974.9814,2.4940143,0,3,159.81642,0.041198507,SW,False,False,False
2048157413992772992,881.5800826422984,1835.0754234577023,881.4810805462904,1835.1947568919445,1016.0440447207725,2.750700919780997,-0.8080637833652277,-0.09900209600800736,0.11933343424220766,0.15505445347366842,-0.09913220030070193,0.11949025710437859,0.15525821936158157,14.854706,11431.885,2.5774453,0,3,206.06714,0.033020575,SW,False,False,False
2048157547118547840,650.6809004466465,2011.2571098999163,650.6818068343796,2011.2898279816836,753.2237174954892,1.7759337463166731,-0.26418104860260305,0.0009063877330390824,0.03271808176737068,0.03273063417135325,0.0009075788687793252,0.03276107846196917,0.0327736473617807,13.974649,25712.266,2.533381,0,3,310.99313,0.021505704,SW,False,False,False
2048157242193565568,242.07421305192295,1814.8290244328741,242.0555484771239,1814.7633754545482,456.2034747413912,0.7043638095439049,-0.6407173355171818,-0.01866457479906103,-0.06564897832595307,0.06825067551073176,-0.01868910297978238,-0.06573525138718733,0.06834036761040743,14.020861,24640.852,2.8597403,0,3,304.37772,0.024803769,SW,False,False,False
2048064329154368000,1217.8252614725336,1814.4494998597752,1217.9307795576615,1814.4081623166799,1344.8837634203596,4.648164158784967,-1.0893865275638077,0.1055180851278692,-0.04133754309532378,0.1133263374428469,0.10565675245296237,-0.041391867114945684,0.11347526603699985,15.911112,4320.7124,2.4308043,0,2,124.40304,0.05158494,SW,False,False,False
2048076286343375104,1767.4947881515766,2015.3962822983267,1767.4392457485678,2015.472949068433,1857.3252495997306,9.282596187118749,-0.5325217432959485,-0.0555424030087579,0.07666677010638523,0.09467181296739068,-0.05561539444378193,0.07676752227527933,0.09479622658852492,15.951749,4161.9844,2.3015316,0,2,121.96315,0.049818683,SW,False,False,False
2048064329154392320,1127.3431400878342,1912.2764501225972,1127.3667076958754,1912.3460282373433,1237.3116284864175,4.0135994783615425,-0.6890119793411104,0.02356760804127589,0.06957811474603659,0.07346118839496027,0.023598579577216554,0.0696695513092112,0.0735577279263643,15.75,5011.872,2.4925778,0,2,134.51765,0.048918527,SW,False,False,False
2048157478399035264,593.3228651506466,1823.7023269393787,593.3280767733775,1823.707723275121,749.5786088580992,1.6360662132173844,-0.7087547937399115,0.005211622730826093,0.005396335742261726,0.007502096435775446,0.0052184716210670655,0.005403427374390733,0.0075119553679582965,14.597395,14489.12,2.5902252,0,2,232.54353,0.029406086,SW,False,False,False
2048064500953060352,1713.2367025676688,1820.2952419088215,1713.2893225871471,1820.29516869761,1825.495336008621,8.835280804712525,-1.4750751788374539,0.05262001947835415,-7.321121142922493e-05,0.05262007040838932,0.05268917044274638,-7.330742245166169e-05,0.05268922143971161,15.225356,8125.641,2.2211099,0,3,172.94164,0.033905834,SW,False,False,False
2048157409687131776,974.096641322389,1815.8939954452956,974.0809676329018,1815.9093958995084,1109.8772429450673,3.211831571804883,-0.9197672766383918,-0.01567368948724379,0.015400454212795012,0.021973587146911906,-0.015694287175241097,0.01542069282675697,0.022002463889213203,14.250587,19941.838,2.3945208,0,2,273.48126,0.023115057,SW,False,False,False
2048064505260289536,1772.1302212672244,1808.031918705116,1773.54945167942,1808.5162802637974,1886.217246923579,9.480889777059097,-1.5915746840904572,1.4192304121954749,0.4843615586814849,1.4996069759870068,1.421095503707622,0.48499808579092707,1.5015776949192086,15.05032,9547.111,6.5992203,0,3,187.89851,0.09271996,SW,True,True,True
2048158165593811072,1023.8658562952195,1816.277807378066,1023.8733182419323,1816.2790883655564,1157.4679666961329,3.4744351554665145,-0.9495877586507674,0.007461946712851386,0.0012809874904178287,0.007571101484991505,0.007471752881996751,0.0012826709090333086,0.007581051100639481,15.211617,8229.114,2.464855,0,2,174.07361,0.037381988,SW,False,False,False
2048157272240596992,419.3241528970017,1783.5463086305097,419.3008775582251,1783.334136759808,615.5740723034149,1.138751156087872,-0.7490777436865893,-0.023275338776556964,-0.2121718707016953,0.21344470973116295,-0.023305926224811653,-0.21245069784051765,0.21372520958024416,16.077856,3705.5894,2.7413025,0,3,114.66276,0.063115865,SW,False,False,False
2048157272240598656,492.3119482827133,1787.8872743893965,492.30092962142487,1787.849948463463,675.3267291252234,1.3397695293390721,-0.7616908597604768,-0.011018661288403564,-0.03732592593337358,0.0389183201509553,-0.011033141538733344,-0.037374978058414846,0.038969464931927336,13.875553,28169.484,2.6803632,0,3,325.65823,0.02172879,SW,False,False,False
2048064367821289856,1333.4155041973388,1792.447994656407,1333.0924081506357,1792.5778723562375,1461.146083986298,5.481109750221228,-1.2648142416794128,-0.32309604670308545,0.1298776998305584,0.34822302093405455,-0.32352064561890354,0.13004837951265208,0.34868064063773163,15.841697,4605.97,2.813881,0,2,128.67297,0.05773276,SW,False,False,True
2048157375319817728,688.7677655805476,1809.7747366403028,688.6797479850595,1809.7455077029463,842.6579017534833,1.9704356747810152,-0.7849500035015757,-0.08801759548805421,-0.02922893735649268,0.0927438833265489,-0.08813326442303034,-0.029267348767708385,0.09286576334554336,15.606646,5719.2866,2.638001,0,3,144.14326,0.048315283,SW,False,False,False
2048157379632588672,726.2279569618844,1810.1057286753712,726.2230986541227,1810.108751712495,877.3796119437062,2.110732764188774,-0.8015191340743473,-0.004858307761651304,0.003023037123739414,0.005722054505020725,-0.004864692340569422,0.0030270098689906028,0.005729574182726087,13.74802,31680.504,2.4977045,0,2,345.53458,0.0190833,SW,False,False,False
2048157409679555456,844.4248215108789,1806.8869756773388,844.3521445230031,1806.9612783889893,989.2154080916692,2.5986113849406127,-0.8715344045855392,-0.07267698787586596,0.07430271165048907,0.10393669960761931,-0.07277249684470635,0.0744003570755293,0.10407328874393784,16.632307,2223.704,2.4567108,0,2,86.92465,0.074613094,SW,False,False,False
2048157242193572608,291.68977356249536,1809.62496408803,291.6692493303025,1809.5784229041142,497.1732654764274,0.8168760079142353,-0.6589175848504555,-0.020524232192883574,-0.046541183915906004,0.05086576360777047,-0.02055120425529666,-0.046602346336286044,0.05093260920461543,15.201987,8302.43,2.898679,0,2,174.87125,0.043760844,SW,False,False,False
2048075874026451456,2020.5329023947959,1800.4029819337657,2020.5728765338263,1800.3782159488042,2128.536043769336,12.366737572133097,-1.8812961619429762,0.0399741390303916,-0.024765984961504728,0.04702431075874005,0.04002667132308369,-0.02479853135280578,0.04708610808361912,15.947967,4176.5073,2.2956827,0,3,122.18839,0.049600475,SW,False,False,False
2048157276553336064,470.1194511242407,1805.0471569904614,470.09696032510465,1804.9875754991347,647.6502995717487,1.270850830504889,-0.7123771290446398,-0.02249079913605101,-0.059581491326753167,0.06368508580898793,-0.022520355576083298,-0.059659790757768526,0.06376877800721878,14.738555,12722.658,2.745381,2,2,217.63815,0.033302095,SW,False,False,False
2048157413992355840,927.4601408687223,1808.02830285257,927.45560048825,1808.0433082424574,1067.6333496559803,2.9835230659818976,-0.9162336151061469,-0.00454038047234917,0.015005389887392084,0.015677269548819345,-0.00454634724490994,0.015025109324824475,0.015697871941579455,13.401864,43576.695,2.4749007,0,2,405.7061,0.01610461,SW,False,False,False
2048158169907018112,1054.3981507073127,1926.5354483189672,1054.4163487535714,1926.5800402250497,1163.4425991840517,3.5841006469296155,-0.6099511865348844,0.01819804625870347,0.04459190608258723,0.048162298281043354,0.018221961347700377,0.04465050684595196,0.04822559110013572,13.41071,43223.094,2.4709668,0,3,404.04678,0.016145043,SW,False,False,False
2048064500953055872,1695.03901770722,1807.430320194482,1695.0856480643379,1807.450285724435,1809.8868555458434,8.660741298631802,-1.5227369675857383,0.04663035711791963,0.01996552995296952,0.05072487152519601,0.046691636725882994,0.019991767792950133,0.050791531967731236,15.71152,5192.683,2.4343576,0,2,137.0417,0.046895973,SW,False,False,False
2048157444039317248,887.9314480260135,1924.4204497866863,888.0030539698337,1924.6862988572143,1000.987722605991,2.7409258019169283,-0.5506090186412013,0.07160594382014551,0.2658490705280201,0.27532369947206875,0.07170004526899458,0.2661984379321381,0.2756855180256777,14.668414,13571.701,2.6743052,0,3,224.9255,0.03138891,SW,False,False,True
2048076251983613824,1862.864311911322,1929.7905718204743,1862.913396283849,1929.7999045495278,1958.0499800704983,10.376256199054902,-1.0200298743747191,0.04908437252697695,0.009332729053539879,0.049963741432701346,0.049148877096349526,0.00934499372430324,0.05002940163083442,13.646348,34790.5,2.1882124,0,3,362.23114,0.015948052,SW,False,False,False
2048064535312827008,1636.2632766872084,1924.750174376368,1636.2852194565553,1924.8123077585094,1735.5951241000948,7.987449298559953,-0.9109135109801286,0.021942769346878777,0.062133382141382754,0.06589417503040329,0.021971605589753928,0.062215035157451956,0.06598077031859123,15.690597,5293.7236,2.172575,0,3,138.43233,0.041432504,SW,False,False,False
2048157272240606464,524.9932811947326,1790.333435312376,524.9259337913636,1790.4668017157128,702.5497253866731,1.4350079497469166,-0.766931779865293,-0.06734740336901268,0.13336640333682226,0.14940639303439615,-0.0674359084273241,0.13354166772288084,0.14960273648441982,15.538827,6087.9243,2.6941705,0,2,148.91455,0.04776303,SW,False,False,False
2048075878333710592,1998.5010530618883,1795.2708615307997,1998.5352923087644,1795.2838645628256,2107.7962521976306,12.097875354548169,-1.8891808134005132,0.03423924687604085,0.013003032025835637,0.036625194450041906,0.03428424262034148,0.013020120050764618,0.03667332570393313,14.947996,10490.629,2.2882962,0,3,197.20259,0.03063399,SW,False,False,False
2048064505260281216,1682.4738585197915,1796.6075523618026,1682.4605805173958,1796.6091506435382,1799.4838091365757,8.543223975140563,-1.5648115728149892,-0.013278002395736621,0.0015982817355961743,0.013373849562767175,-0.0132954517748887,0.0016003821286496665,0.0133914249001401,14.836071,11629.779,2.2794356,0,2,207.88287,0.028947601,SW,False,False,False
