runid,dim,c0,c1,c2,c3,c4,c5,c6
14AQ12,x,7.060821e-06,1.781667e-09,4.442394e-06,3.668843e-10,2.317316e-06,-1.570957e-09,-1.238448e-09
14AQ12,y,-4.883525e-08,3.820470e-10,4.662514e-06,9.405632e-11,2.763888e-06,-1.042761e-09,-2.084774e-09
