runid,dim,c0,c1,c2,c3,c4,c5,c6
12BQ08,x,6.213396e-06,1.454447e-09,3.882078e-06,2.362149e-10,2.769350e-06,-1.472523e-09,-1.380609e-09
12BQ08,y,-5.613262e-07,1.168729e-10,3.323700e-06,-6.147758e-11,1.577414e-06,-7.194990e-10,-1.573749e-09
