runid,dim,c0,c1,c2,c3,c4,c5,c6
12BQ03,x,2.378429e-06,-2.950319e-12,1.171442e-07,-2.002390e-10,1.394724e-06,-7.120132e-10,-5.253990e-10
12BQ03,y,-1.379917e-06,-5.102674e-10,-9.312689e-08,-6.811200e-10,-2.313456e-06,-2.237833e-10,-9.236777e-11
