runid,dim,c0,c1,c2,c3,c4,c5,c6
12BQ03,x,2.305438e-06,-4.605843e-11,1.276643e-08,-2.557436e-10,1.376470e-06,-7.182332e-10,-5.249393e-10
12BQ03,y,-1.345136e-06,-5.048210e-10,-3.014736e-09,-6.799450e-10,-2.242754e-06,-2.601458e-10,-1.303876e-10
