gid,xmeas,ymeas,xcalc,ycalc,rdist,xnudge,ynudge,xerror,yerror,rerror,scaled_xerror,scaled_yerror,scaled_rerror,qq
2048156142681783936,1178.671179589301,30.17337861759976,1178.9352452107141,30.075753513017162,897.2267527475735,-2.230629400826077,0.2628143398992913,0.26406562141323775,-0.09762510458259754,0.28153385845599904,0.2659581607381765,-0.0983247766888529,0.2835515913800283,NE
2048154832699269376,1898.9131776876786,25.653703415105504,1898.52502302931,25.779974823656843,199.92127079863954,-0.8543494514701531,0.4965276508693942,-0.3881546583686486,0.12627140855133945,0.40817705402291,-0.3909365349006613,0.1271763866587503,0.4111024296251628,NE
2048156069649854464,1502.2737723962155,30.00761488306038,1502.4638653430925,29.90810354337161,578.1107838516508,-1.2425143803530962,0.2291548719474476,0.19009294687703004,-0.09951133968877102,0.21456429148170797,0.19145532936147808,-0.1002245303064305,0.21610205833368792,NE
2048155622973253376,549.0976790477139,29.57692735124914,549.1168644689556,29.56712467918267,1520.5612090824623,-6.133716326618304,0.4217974040443671,0.019185421241672884,-0.009802672066470564,0.021544669128654433,0.019322921776468216,-0.009872927112454919,0.021699078223448964,NE
2048155691692739072,843.8992343934839,45.21460216176518,844.0841469863046,45.18496448921316,1230.0255700241776,-3.983809988422286,0.3904118341434489,0.18491259282075134,-0.029637672552020433,0.18727268518925488,0.1862378480800947,-0.029850083620542606,0.18861485506093578,NE
2048155691692734848,878.4514816479144,27.977136332130662,878.5716023254661,27.85003962991756,1194.3166482025458,-3.764575964899291,0.3249149593144605,0.1201206775516539,-0.12709670221310176,0.17487866905061428,0.12098157381216727,-0.12800759514085594,0.17613201189963784,NE
2048155519894039424,723.0943725568628,30.079773403797432,723.2788934809269,30.0814179533797,1348.2433996673656,-4.7924277704821385,0.37393750695287914,0.18452092406403153,0.0016445495822665634,0.1845282524730905,0.18584337226155262,0.0016563359508956722,0.18585075319279246,NE
2048156108307111552,1277.4158681932786,28.470058490532132,1277.6446693583177,28.429871979923902,799.4382794430996,-1.8562363078431765,0.24202710560254384,0.22880116503915815,-0.04018651060822975,0.2323035272184679,0.23044096654043267,-0.04047452444074272,0.233968429897696,NE
2048156310168021120,1806.2081989976693,31.51854253782698,1805.7827770624783,31.535854235992517,286.05382415805263,-0.8968335140707956,0.3591711761173879,-0.4254219351910251,0.01731169816553546,0.4257740220293523,-0.4284709036168719,0.01743576986174644,0.4288255138362578,NE
2048156280120809984,1644.0561505936023,43.02309237342932,1644.0827404266915,42.9078457455835,443.07658712011084,-1.0165468258184591,0.2803584554288534,0.026589833089246895,-0.11524662784582063,0.11827427638141393,0.026780400511449153,-0.11607259214248869,0.11912193961747833,NE
2048156241448544256,1690.2972973139415,30.62517255454127,1690.2230022428757,30.606082972642184,395.37094288842894,-0.9734307546177545,0.2695463949122601,-0.07429507106576239,-0.019089581899084607,0.07670834193064364,-0.07482753849900331,-0.019226395560201517,0.07725810510268265,NE
2048155386767526528,1067.6605204503212,48.14809271556411,1067.9229615662707,48.07461087928141,1009.0872291991648,-2.732640796855197,0.3353467504614734,0.2624411159495139,-0.07348183628270277,0.2725342540017752,0.2643220125605802,-0.07400847532071712,0.2744874874076644,NE
2048155558566125568,452.55774078633203,39.2608644979955,452.60903640377137,39.2339561186335,1616.6724153047821,-6.966091566433046,0.4920707822356815,0.05129561743933664,-0.026908379361998414,0.05792496222158457,0.051663249441872255,-0.027101229782437126,0.05834010626158964,NE
2048156069663769216,1518.6976661577562,36.13971994864812,1518.7920374690843,36.03985760931384,563.2661299240918,-1.2102869421406954,0.24320592441068375,0.09437131132813192,-0.09986233933427968,0.13739880355776765,0.09504766373204836,-0.10057804554116509,0.13838353090523894,NE
2048156108304540288,1249.7260645342883,35.06882724255151,1250.0368584247317,34.99381527003435,827.5672357474368,-1.9554744339283916,0.26201648813859946,0.31079389044339223,-0.07501197251716007,0.3197180607314114,0.3130213279131656,-0.07554957793156498,0.32200945708807865,NE
2048155382455091712,1051.3816725207273,38.44528766673544,1051.6046456069498,38.47830771299911,1024.105183117161,-2.810280743534613,0.3129372564236294,0.22297308622250966,0.0330200462636725,0.2254047928391182,0.224571118301887,0.033256698561426566,0.22702025278500093,NE
2048156280120807168,1619.2002927367141,55.158236053847,1619.2371934004614,55.067763206968465,470.25645966501855,-1.0443697764571944,0.3002686133744942,0.036900663747246654,-0.09047284687853363,0.09770872533859991,0.03716512815152714,-0.09112125926800117,0.098408996748802,NE
2047410776887210496,35.70543836807553,52.30139633122071,35.989067406749655,52.10842809339911,2028.9394415589356,-11.252891788569885,0.7033952310407318,0.28362903867412825,-0.19296823782159578,0.3430483528413773,0.2856617876041579,-0.19435122730953827,0.34550695572437734,NE
2048155691709269760,875.6163491316149,42.641203532435675,875.827817574245,42.577064897147224,1198.3782338473682,-3.7853629003963354,0.3725554651692048,0.211468442630121,-0.06413863528845098,0.22098114572305416,0.21298402175594278,-0.0645983122766241,0.2225649017080729,NE
2048156280103457024,1617.6043668573886,47.53887216900973,1617.7234957954174,47.29179195654319,469.6295363993486,-1.0484861096056912,0.28250997965542746,0.11912893802877988,-0.24708021246653544,0.2742997179516836,0.11998272656342918,-0.24885101858663763,0.27626560431078223,NE
2048156104009596672,1351.607997644228,53.1812589971641,1351.8199765461125,53.0724923962228,730.089382005014,-1.6202707753477923,0.28843614371638043,0.2119789018845495,-0.1087666009413013,0.23825454523367176,0.21349813943515075,-0.1095461233509951,0.23996209843119498,NE
2048155622973262208,601.7406897623681,54.08738321059383,601.8355359957338,54.06718009441522,1470.3260114699058,-5.714451546636011,0.5022705662627245,0.09484623336572895,-0.020203116178606706,0.09697408874020212,0.09552598950174661,-0.02034791045985275,0.09766909506271668,NE
2048156069649858432,1564.6527267767387,51.959124368781666,1564.6071750776237,51.91671100411773,522.1275434078307,-1.1271249680812785,0.2821897507205768,-0.04555169911509438,-0.04241336466393619,0.06224026666385774,-0.04587816486793158,-0.042717338199377425,0.0626863381805725,NE
2048155554253786112,402.2717017057398,60.58100201038912,402.33197234113663,60.54802140136937,1667.9488880788272,-7.4301090912450425,0.6038816655671033,0.06027063539681876,-0.032980609019752194,0.06870422157662527,0.06070259070783983,-0.033216978673614235,0.06919661979350483,NE
2047404965776295040,255.41935963203647,63.11515684602388,255.52242541462283,63.10260575995693,1813.0769620411534,-8.858878578558986,0.6742776659187412,0.10306578258635568,-0.012551086066949324,0.10382718960656648,0.10380444764073254,-0.012641038798491084,0.1045713116103195,NE
2048155554253786240,456.8212750517289,65.11947440723785,456.92015454119496,65.08436307695828,1614.4236726709973,-6.937091679010202,0.6023470397311056,0.09887948946607139,-0.03511133027956248,0.10492835151221734,0.09958815165860861,-0.03536297065951561,0.10568036546418541,NE
2048156177042193920,1444.5095683989043,72.92965966880017,1444.6810303694785,72.82555510644906,643.3551886690764,-1.3708875360771335,0.32330437033268794,0.17146197057422796,-0.10410456235111099,0.20059154333000623,0.17269082619089837,-0.10485067226538376,0.20202916850048655,NE
2048155554253786368,485.7786236028462,65.25334676817461,485.81626562851693,65.36315643191622,1585.916240337616,-6.683198728773262,0.5920460772933139,0.037642025670720614,0.10980966374161483,0.11608223097288278,0.03791180336260998,0.11059666170741247,0.11691418397709083,NE
2048156314480566400,1739.9840193455982,114.1942565437212,1740.019757856251,114.13877046885122,381.3637393728027,-0.8687671584880835,0.4950721835359715,0.03573851065289091,-0.055486074869975255,0.06599958824237691,0.03599464598949156,-0.055883739579663444,0.06647260254658653,NE
2048156073962355328,1478.5767083049552,71.18530087441928,1478.692841852127,71.05927051934503,609.9542255664776,-1.2920288094586103,0.31832256417364935,0.11613354717178481,-0.1260303550742492,0.17137867772521323,0.11696586795550126,-0.12693360556871913,0.1726069363880227,NE
2048156280120806912,1597.9838647076117,91.35220571146621,1598.041145593366,91.26020245302328,501.41805354837976,-1.0659488785289497,0.3741322542556233,0.057280885754380506,-0.09200325844292934,0.10837757810969408,0.05769141374464792,-0.09266263918205732,0.10915431242072067,NE
2048155588613527552,337.28658259718384,74.5673860604456,337.3098175685659,74.43810602981065,1733.2776412035523,-8.050762956072864,0.6942580426048932,0.02323497138206676,-0.12928003063494486,0.13135139974928986,0.023401494751595333,-0.13020657132053848,0.13229278578841486,NE
2048155696005141504,864.0803674413761,80.84004591893877,864.2578652311681,80.79936900989819,1214.0974293299419,-3.8696465000062714,0.4996451837100541,0.17749778979202802,-0.04067690904058452,0.18209908377076187,0.17876990369111617,-0.04096843752340733,0.1834041748130077,NE
2048156138369344512,1249.410150455908,87.03450302347983,1249.6467822010175,86.9239545184382,836.39581070163,-1.9679067286035725,0.3877924415173163,0.23663174510943463,-0.11054850504163483,0.2611810765742358,0.23832766781513087,-0.11134079822991427,0.26305294257368395,NE
2048156138369341696,1136.3950358197933,74.79131994466171,1136.6918617084648,74.78385273296689,945.0269281372226,-2.4215003569654754,0.38814060309079873,0.29682588867149207,-0.007467211694816456,0.29691979967007287,0.2989532184767286,-0.007520728664213876,0.29904780252868496,NE
2048155592925857920,366.8305222097717,88.5474269163721,366.90831467414023,88.5208909438881,1705.3498577451198,-7.773752179559847,0.7462020780867078,0.07779246436854237,-0.026535972483998194,0.08219382792036421,0.07834999736815602,-0.026726153891114685,0.08278290517613887,NE
2048154837011840640,1926.5181432109002,88.17912389280355,1926.3423375480863,88.38976414545945,218.19113907592842,-0.6518512883870472,0.730829707768243,-0.1758056628139002,0.21064025265590658,0.2743664467758019,-0.17706564936058344,0.21214989620372193,0.2763328113755858,NE
2048155588613530368,315.6513293890132,83.2200365226012,315.73097633406064,83.21733268962237,1755.3266339349475,-8.26491320708053,0.7452785724121286,0.0796469450474433,-0.00270383297883825,0.07969282632814516,0.08021776897676365,-0.0027232111554184946,0.08026397908530589,NE
2048156172729082112,1359.9965160593247,84.23153733744377,1360.22354097964,84.04292308392132,727.9508020970989,-1.5997741872665963,0.35773474609250006,0.22702492031521615,-0.1886142535224451,0.29515360590031664,0.22865199159824875,-0.18996603831792436,0.29726895057515296,NE
2048157787636786560,2029.9673305962228,82.65185075674094,2030.0391539727202,83.07066189449557,162.75801826137325,-0.26099512654076257,0.9789220859196216,0.07182337649737747,0.41881113775463064,0.42492513048631547,0.07233812947333738,0.4218127270705023,0.42797053834855897,NE
2048155760412221568,1043.1399180589606,82.66334258922706,1043.4592867986692,82.66207031450713,1037.9095925877064,-2.863972598625618,0.4393933621072428,0.3193687397085796,-0.0012722747199234163,0.31937127388982467,0.32165763250658896,-0.0012813930213770256,0.32166018485012887,NE
2048156310168037376,1893.1964732419563,83.3477791472157,1893.1605054809415,83.55069112607268,238.31583402890385,-0.7274917393640945,0.6448363947112314,-0.035967761014717325,0.20291197885697443,0.20607511008383583,-0.03622553937218033,0.20436623442205995,0.20755203558302615,NE
2048156314480582912,1871.14546044234,95.24980151978718,1870.9771075908063,95.3576053357094,262.81881211113915,-0.7378462790399295,0.6252119218493903,-0.16835285153365476,0.10780381592221033,0.1999108434950506,-0.16955942431767657,0.1085764381208871,0.20134359013874942,NE
2048156314463320064,1808.702843181025,85.49132501716934,1808.5776163854882,85.53982930585906,307.8044755801222,-0.826898581904365,0.5040478927189705,-0.12522679553671878,0.04850428868971335,0.1342922795312159,-0.12612428697775127,0.04885191543976959,0.1352547426443175,NE
2048155622973270784,570.294330961653,91.58507923252309,570.3147930676046,91.53422562455131,1505.1181977787505,-5.983074537440166,0.664099367572873,0.020462105951537524,-0.050853607971774295,0.05481593950411553,0.020608756393867337,-0.05121807212423204,0.05520880140181276,NE
2048155730364873344,809.7831990309261,102.13474034239965,809.9268294238498,102.11257330158554,1270.4240252034474,-4.225588778546665,0.5934671391812512,0.14363039292368285,-0.022167040814110806,0.14533088959290788,0.14465978162414944,-0.022325910402032578,0.14637246563075376,NE
2048154836994650496,1935.7629603529083,92.12190334617709,1935.6837209579041,92.35306445048965,215.14335959896644,-0.6195472100593794,0.7601142743171349,-0.07923939500415145,0.23116110431256232,0.2443651731888717,-0.07980729805161038,0.23281781932895282,0.2461165208176556,NE
2048156275808297344,1573.385751688868,84.97140858984126,1573.6146206285994,84.93298269548558,522.5266108933724,-1.1068978384555246,0.35542626398652627,0.2288689397314556,-0.038425894355683,0.2320722752308745,0.2305092269690775,-0.038701289978085016,0.2337355205437323,NE
2048155764724650880,1060.161397417999,104.41576530979172,1060.3776745784728,104.34101170835675,1024.820795648236,-2.7877076841519948,0.49457054630357494,0.21627716047373724,-0.07475360143497767,0.2288316216568029,0.21782720333464456,-0.07528935512241092,0.23047164143846655,NE
2048156104009610240,1285.7753517873716,103.41367957078604,1285.7667337505422,103.16060158977166,804.538062500634,-1.843074672219878,0.4179242409039539,-0.008618036829375342,-0.2530779810143855,0.25322467303386953,-0.008679801679779098,-0.25489177271048935,0.25503951606113134,NE
2048155592925855872,336.8999432688556,102.82331959348099,336.98023649310267,102.80195244401929,1736.2422811405772,-8.06741494705189,0.8274293790505218,0.08029322424704333,-0.021367149461696044,0.08308764611002314,0.08086868001292608,-0.021520286285799408,0.08368312929650633,NE
2048156177041559680,1396.950977885051,106.89381446608918,1397.1281011026367,106.78362247239565,697.6410751234722,-1.4976030511129734,0.40364096028196084,0.1771232175856312,-0.11019199369353316,0.2086022763107884,0.1783926469526442,-0.11098173179061044,0.21009731382864882,NE
2047410841291561984,184.21854522902493,97.97497659691132,184.3596432349932,97.9971063530883,1886.1369126600914,-9.61786297075784,0.8822241868011403,0.14109800596827426,0.02212975617698021,0.14282287420674517,0.14210924523348525,0.022288358548588065,0.14384647547862014,NE
2048156314480576128,1812.3177118313013,105.99878027568818,1812.2009730891982,106.01468821643184,315.9582325558757,-0.7959399339920813,0.5546103201995888,-0.11673874210305257,0.01590794074365931,0.11781764081200571,-0.11757540027533384,0.016021951811344103,0.1186620313737718,NE
2048156310168038528,1789.9559382284388,95.8166961925176,1789.8922143086581,95.7861573777065,329.08852764918015,-0.8329784401560643,0.5043799168167481,-0.06372391978061387,-0.030538814811094994,0.07066369055089372,-0.0641806245325563,-0.03075768430140466,0.07117013214104524,NE
2048156104009608192,1330.3974281496305,94.35010156728404,1330.622081460343,94.2435870013428,758.9761536356629,-1.692425021930519,0.3866258597702908,0.2246533107124833,-0.10651456594123943,0.2486251450914211,0.2262633848399886,-0.10727794817798703,0.25040702363258033,NE
2048156142664266624,1199.4022161134915,94.3176177133436,1199.665811342707,94.24835718750185,886.656525193402,-2.162130135240412,0.41980965461691244,0.26359522921552525,-0.06926052584174158,0.2725425935611897,0.2654843972733996,-0.0697569110512964,0.27449588673610165,NE
2048156177024121344,1397.9335572911596,98.9480325165473,1398.183837687239,98.68505880486097,694.5636610021438,-1.4935503870769895,0.38523436147992574,0.25028039607946084,-0.2629737116863282,0.3630364302653053,0.25207413768545506,-0.26485842537275184,0.3656382862622558,NE
2048155726052487296,784.5371007202227,99.85995391705492,784.6911159810015,99.78868401189038,1294.9385829203368,-4.392367322644467,0.5968716599333337,0.1540152607788059,-0.07126990516454157,0.16970592192061634,0.15511907708061995,-0.07178069145124823,0.17092219206282902,NE
2048154832699290368,1946.3185749992856,102.64278923762319,1946.0023771827832,102.9274875014815,217.31580291564967,-0.5664827606490146,0.7992812265942706,-0.3161978165023811,0.2846982638583029,0.4254810931226032,-0.31846398352172994,0.2867386758483607,0.42853048552909273,NE
2048155760412228096,1045.872243887245,109.42556683073866,1046.082357903237,109.38532356110554,1039.7049788753366,-2.860757832882226,0.5145228767467078,0.21011401599184865,-0.04024326963312319,0.2139332149690344,0.21161988803932394,-0.04053169025348715,0.2154664589410162,NE
2048156138369350272,1116.6848617746655,108.27363138461943,1116.9838408285545,108.22812206407272,970.1249922921222,-2.5208910919782546,0.48399469569671805,0.2989790538890702,-0.04550932054671364,0.3024228379620611,0.30112181527462967,-0.04583548257539786,0.3045902807004974,NE
2048155622973277056,533.2483989534278,110.7788700941866,533.2657792168434,110.77078793395484,1543.8114007429842,-6.298721629359111,0.7610361123646255,0.01738026341558907,-0.008082160231765556,0.019167547323723933,0.017504826514018013,-0.008140084493118519,0.019304919757434286,NE
2047410845606706304,212.5062277602892,117.12037098767014,212.62240563748333,117.08923241655151,1860.140428561284,-9.329060320759318,0.9645178031187722,0.11617787719413286,-0.03113857111863183,0.1202784675685765,0.11701051568793258,-0.031361739019281014,0.1211404946987976,NE
2048155588613537280,372.69970320915434,114.58781362199737,372.7728901877381,114.57281612652594,1702.2365372033314,-7.7315416751960155,0.8632325134386868,0.0731869785837489,-0.014997495471433808,0.07470782224528967,0.07371150439783222,-0.01510498144330465,0.0752432478365615,NE
2048157787636792320,2001.148867206366,115.37108623261865,2001.1332749108215,115.72079726928652,202.7165258653045,-0.344359611892151,0.9246104923560339,-0.015592295544593071,0.34971103666786973,0.3500584648993166,-0.01570404440582795,0.35221739052687256,0.3525673087514775,NE
2048156275808306304,1536.3002898891457,118.4641300024129,1536.4043697355155,118.35209778345009,568.4573344866004,-1.1704488745984623,0.4227332457665263,0.10407984636981382,-0.1120322189628098,0.15291773116972082,0.10482577914642548,-0.11283514582209782,0.1540136815557282,NE
2048156310168043648,1846.2637898100745,119.99392939704401,1846.1204174433935,119.980112163028,297.7132104630814,-0.7319958015042826,0.6317803905540031,-0.1433723666809783,-0.013817234016016755,0.14403663243619058,-0.144399906125913,-0.013916261138885853,0.14506893262603868,NE
2048156177041563904,1402.3938007681463,136.3872601317787,1402.548752355016,136.27587636865692,700.7097889732722,-1.487318662311849,0.4696143158818549,0.15495158686962895,-0.11138376312177911,0.1908306499506428,0.15606211375322326,-0.11218204254467208,0.19219831949998578,NE
2048155726052493056,833.2536845289626,119.60793148431736,833.4045081643908,119.55433620137472,1249.9040866200028,-4.081389298559045,0.6415412539901185,0.1508236354281962,-0.05359528294263782,0.16006318551584198,0.15190457758056902,-0.05397939648251219,0.16121034685945987,NE
2048155622973277184,543.8076399273918,119.0757492529573,543.8753127017674,119.06167517012494,1534.3823487057364,-6.214485099129326,0.7897824604693252,0.06767277437552366,-0.014074082832351564,0.06912079426086208,0.06815778028446387,-0.014174950772222422,0.06961617802422208,NE
2048157787636797056,1956.075255361995,129.55567963543675,1956.024051504952,129.80534149432836,234.65287017996508,-0.4799787870741899,0.8466505191243414,-0.05120385704299224,0.24966185889161352,0.2548585465729865,-0.05157083140536393,0.2514511674860492,0.2566850994544436,NE
2048155760412231680,920.5586699365077,128.71661251802016,920.7418929714759,128.6342663065107,1165.7791013308429,-3.550308581788533,0.6283854647790088,0.18322303496813674,-0.08234621150944577,0.20087702480097977,0.18453618128781307,-0.0829363808874485,0.20231669599663923,NE
2048156310168051200,1839.4533577518391,142.28466826920905,1839.3892986475078,142.20282785714846,317.5676807891668,-0.7093985849129155,0.6622831617251126,-0.06405910433136341,-0.08184041206058623,0.10392988931959396,-0.06451821132688458,-0.082426956410301,0.10467474736480714,NE
2048155730364868480,764.9573966236173,143.31605900607764,765.0581101181701,143.32008937090362,1320.694595355347,-4.548078036127003,0.7602085171510472,0.10071349455279233,0.0040303648259794045,0.10079410610579283,0.10143530092793909,0.0040592501609434724,0.10151649021814477,NE
2048155760412236160,1077.4561160948565,140.41287595325736,1077.6696884312778,140.33901898850667,1014.859766117895,-2.718508789870763,0.5890755644240343,0.21357233642129358,-0.07385696475068926,0.2259822871966623,0.21510299400266739,-0.0743862923074656,0.22760188600308934,NE
2048156142664308864,1254.1204676446641,135.57396278074694,1254.3138537418602,135.4235570171266,842.5634228169889,-1.964891947147336,0.5059191498061354,0.19338609719602573,-0.1504057636203413,0.2449899514652156,0.19477208145206476,-0.1514837109155081,0.2467457768349906,NE
2047410841293465728,82.06889740133238,135.6130383103151,82.25802977289368,135.53379531885383,1990.2718365230828,-10.763322327401697,1.1396661225596818,0.1891323715612998,-0.0792429914612569,0.20506219951061289,0.19048786967151593,-0.07981092028426537,0.20653186555254324,NE
2048155726052499712,696.3859854523871,148.2866393771546,696.4819038733469,148.24086217597286,1388.6661999243581,-5.037611620881677,0.8180798437693058,0.09591842095983338,-0.04577720118172124,0.10628215102951005,0.0966058613872582,-0.046105283091658567,0.10704386756529363,NE
2048156275819515136,1638.1604979850824,140.51437942242887,1638.33525218263,140.45594272754926,483.41602370967513,-0.9886888774221055,0.49134060600291235,0.1747541975475997,-0.058436694879617335,0.18426577780195375,0.17600664831830942,-0.05885550647079397,0.18558639738455704,NE
2048156280120817664,1638.097383047444,159.10189575963258,1638.130672600436,159.01845329976564,492.1251965688122,-0.982347236694378,0.5299651851852367,0.033289552991845994,-0.08344245986694432,0.08983784529386007,0.03352813682494599,-0.08404048597811573,0.09048170667262065,NE
2048155730364863616,727.3706528684937,159.2614906994019,727.4821023587281,159.23216877409428,1360.1308907610282,-4.820390649861804,0.8402497388696001,0.11144949023434947,-0.029321925307613128,0.1152421979018172,0.1122482407187331,-0.029532073438333768,0.11606813044939507,NE
2047410875651307392,25.757163501925426,144.67668240184517,25.954126024549623,144.69593476685301,2046.5694236532597,-11.418282138029081,1.2268746210254877,0.19696252262419733,0.01925236500784422,0.19790120989241755,0.19837413886417016,0.0193903453237991,0.19931955363655932,NE
2048156348840307968,1734.4717349780376,165.98299332045744,1734.449094154319,165.94344201717817,413.98337619501484,-0.8347247563435058,0.5958482242065737,-0.02264082371857512,-0.03955130327926781,0.04557315536304475,-0.02280308887451284,-0.03983476462651929,0.045899774891268515,NE
2048156172729101824,1350.7071463125276,148.39414470935372,1350.8536840726977,148.26899755054797,753.4695808602171,-1.641442579779587,0.508427069428509,0.14653776017007658,-0.12514715880575977,0.19270476515337376,0.1475879857625869,-0.12604407949606658,0.1940858663516442,NE
2048156172729099264,1492.8434905704707,151.5082089463046,1492.9588345266466,151.40913336065358,620.6528730860291,-1.2616904948059329,0.49351090148989246,0.1153439561758205,-0.09907558565100771,0.15205327980145567,0.11617061801763272,-0.09978565325080499,0.15314303472665225,NE
2047410845606698496,93.4679181698339,162.26240590463564,93.61934969688446,162.2899892873441,1982.0792857074293,-10.652714012650723,1.2784849480805904,0.15143152705056195,0.02758338270845684,0.15392319638867388,0.15251682591849083,0.027781070829353497,0.15502635287162242,NE
2048156275808315008,1583.0572695813917,154.72341159963398,1583.1008185350695,154.65697966932356,539.2427075554442,-1.0776791237293286,0.5063757049588821,0.04354895367782774,-0.06643193031041505,0.07943370022352873,0.04386106589809381,-0.06690804317914516,0.0800029958425263,NE
