runid,dim,c0,c1,c2,c3,c4,c5,c6
21AQ13,x,8.285764e-06,2.258819e-09,5.895705e-06,6.654835e-10,2.529471e-06,-1.881445e-09,-1.404319e-09
21AQ13,y,1.861339e-07,5.375116e-10,6.048422e-06,2.964255e-10,4.138524e-06,-1.341656e-09,-2.638495e-09
