runid,dim,c0,c1,c2,c3,c4,c5,c6
16BQ06,x,2.260916e-06,-7.555543e-11,-7.936077e-08,-2.992165e-10,1.343474e-06,-7.199373e-10,-5.155407e-10
16BQ06,y,-1.297499e-06,-4.880617e-10,8.108005e-08,-6.810416e-10,-2.225750e-06,-3.044810e-10,-1.432518e-10
