runid,dim,c0,c1,c2,c3,c4,c5,c6
15BQ04,x,2.699882e-06,1.109490e-10,4.389283e-07,-2.033209e-10,1.504052e-06,-8.119621e-10,-6.159752e-10
15BQ04,y,-1.397273e-06,-4.815155e-10,2.480806e-07,-6.318687e-10,-1.886271e-06,-2.933899e-10,-2.599126e-10
