runid,dim,c0,c1,c2,c3,c4,c5,c6
14BQ06,x,2.241447e-06,-8.493240e-11,-8.679830e-08,-3.027828e-10,1.333095e-06,-7.236471e-10,-5.106237e-10
14BQ06,y,-1.299173e-06,-4.883334e-10,1.091217e-07,-6.784842e-10,-2.173225e-06,-3.135739e-10,-1.685078e-10
