runid,dim,c0,c1,c2,c3,c4,c5,c6
12BQ06,x,5.801667e-06,1.285307e-09,3.195692e-06,1.510449e-10,2.206274e-06,-1.339374e-09,-1.126450e-09
12BQ06,y,-3.392852e-07,1.764490e-10,3.238297e-06,-1.005699e-10,1.302176e-06,-7.190841e-10,-1.490720e-09
