runid,dim,c0,c1,c2,c3,c4,c5,c6
17AQ07,x,1.239997e-06,-6.195720e-10,8.565193e-07,-5.113129e-10,4.275513e-06,-1.079973e-09,-1.673707e-09
17AQ07,y,-1.779799e-06,-7.883999e-10,6.296029e-07,-9.635745e-10,-9.381705e-09,-7.228484e-10,-1.128384e-09
