runid,dim,c0,c1,c2,c3,c4,c5,c6
17BQ07,x,7.289829e-06,1.839749e-09,4.659641e-06,3.948577e-10,2.364736e-06,-1.635368e-09,-1.296312e-09
17BQ07,y,1.732645e-07,4.856531e-10,5.154154e-06,1.908078e-10,3.143354e-06,-1.098099e-09,-2.226717e-09
