runid,dim,c0,c1,c2,c3,c4,c5,c6
17BQ07,x,7.074196e-06,1.696479e-09,4.223878e-06,1.275834e-10,2.361015e-06,-1.625220e-09,-1.376919e-09
17BQ07,y,1.513753e-07,5.268636e-10,4.948412e-06,2.409542e-10,3.140217e-06,-8.834173e-10,-2.180693e-09
