runid,dim,c0,c1,c2,c3,c4,c5,c6
21AQ18,x,9.257754e-06,2.588812e-09,6.294512e-06,4.164910e-10,2.582787e-06,-2.073138e-09,-1.673851e-09
21AQ18,y,3.198576e-07,7.892147e-10,6.289558e-06,4.385290e-10,5.246525e-06,-9.781749e-10,-3.013850e-09
