runid,dim,c0,c1,c2,c3,c4,c5,c6
13AQ06,x,2.616595e-06,8.528298e-11,3.591919e-07,-1.946962e-10,1.437147e-06,-7.718253e-10,-5.814589e-10
13AQ06,y,-1.529164e-06,-5.402472e-10,7.121924e-08,-6.647642e-10,-2.099385e-06,-2.699548e-10,-1.736126e-10
