runid,dim,c0,c1,c2,c3,c4,c5,c6
13AQ06,x,2.549706e-06,4.320750e-11,2.837478e-07,-2.539608e-10,1.420842e-06,-7.932895e-10,-5.846730e-10
13AQ06,y,-1.483190e-06,-5.257046e-10,2.057222e-07,-6.418402e-10,-2.027534e-06,-3.093964e-10,-2.082696e-10
